,ID Number,Season,Grade Level,Gender_x,1500 Meters,Gender_y,400 Meters
1005,17034,2006 Outdoor Season                     ,10th Grade,M,287.8,M,55.1
1006,17057,2007 Outdoor Season                     ,11th Grade,M,302.5,M,61.04
1007,17122,2006 Outdoor Season                     ,10th Grade,M,288.9,M,60.24
1008,17124,2008 Outdoor Season                     ,12th Grade,M,315.5,M,54.5
1009,17125,2007 Outdoor Season                     ,11th Grade,M,255.2,M,53.7
1010,17126,2007 Outdoor Season                     ,11th Grade,M,298.8,M,62.48
1011,17126,2008 Outdoor Season                     ,12th Grade,M,284.8,M,59.54
1012,17127,2008 Outdoor Season                     ,12th Grade,M,316.0,M,59.24
1013,17168,2005 Outdoor Season                     ,9th Grade,M,297.4,M,62.14
1014,17168,2006 Outdoor Season                     ,10th Grade,M,281.4,M,59.44
1015,17191,2007 Outdoor Season                     ,12th Grade,M,247.94,M,52.34
1016,17215,2007 Outdoor Season                     ,11th Grade,M,265.7,M,55.4
1017,17215,2008 Outdoor Season                     ,12th Grade,M,267.51,M,54.6
1018,17228,2006 Outdoor Season                     ,11th Grade,M,251.0,M,51.3
1019,17233,2005 Outdoor Season                     ,12th Grade,M,247.35,M,52.84
1020,17234,2005 Outdoor Season                     ,10th Grade,M,265.0,M,54.54
1021,17236,2005 Outdoor Season                     ,12th Grade,M,252.0,M,52.84
1022,17282,2008 Outdoor Season                     ,9th Grade,M,270.8,M,59.4
1023,17286,2006 Outdoor Season                     ,9th Grade,M,326.4,M,70.46
1024,17286,2007 Outdoor Season                     ,10th Grade,M,330.99,M,64.5
1025,17286,2008 Outdoor Season                     ,11th Grade,M,310.18,M,62.3
1026,17286,2009 Outdoor Season                     ,12th Grade,M,346.4,M,63.2
1027,17325,2006 Outdoor Season                     ,12th Grade,M,245.16,M,51.54
1028,17327,2007 Outdoor Season                     ,12th Grade,M,244.4,M,53.86
1029,17328,2005 Outdoor Season                     ,11th Grade,M,247.5,M,50.06
1030,17328,2006 Outdoor Season                     ,12th Grade,M,238.66,M,49.76
1031,17329,2005 Outdoor Season                     ,11th Grade,M,278.8,M,59.14
1032,17336,2006 Outdoor Season                     ,10th Grade,M,281.5,M,56.58
1033,17336,2008 Outdoor Season                     ,12th Grade,M,255.97,M,52.7
1034,17345,2005 Outdoor Season                     ,9th Grade,M,290.0,M,58.54
1035,17345,2007 Outdoor Season                     ,11th Grade,M,293.08,M,54.98
1036,17407,2006 Outdoor Season                     ,10th Grade,M,345.18,M,63.86
1037,17449,2007 Outdoor Season                     ,11th Grade,M,299.7,M,56.11
1038,17449,2008 Outdoor Season                     ,12th Grade,M,277.98,M,54.88
1039,17454,2005 Outdoor Season                     ,9th Grade,M,293.9,M,63.64
1040,17454,2006 Outdoor Season                     ,10th Grade,M,283.05,M,57.84
1041,17454,2007 Outdoor Season                     ,11th Grade,M,298.2,M,60.44
1042,17455,2005 Outdoor Season                     ,12th Grade,M,283.8,M,55.84
1043,17458,2005 Outdoor Season                     ,9th Grade,M,287.0,M,66.74
1044,17458,2007 Outdoor Season                     ,11th Grade,M,270.72,M,60.3
1045,17458,2008 Outdoor Season                     ,12th Grade,M,270.51,M,61.0
1046,17463,2005 Outdoor Season                     ,11th Grade,M,321.87,M,57.72
1047,17465,2005 Outdoor Season                     ,12th Grade,M,267.3,M,58.44
1048,17469,2005 Outdoor Season                     ,9th Grade,M,305.3,M,65.0
1049,17470,2005 Outdoor Season                     ,9th Grade,M,324.5,M,68.24
1050,17515,2008 Outdoor Season                     ,12th Grade,M,279.0,M,52.8
1051,17536,2005 Outdoor Season                     ,10th Grade,M,328.2,M,63.88
1052,17574,2005 Outdoor Season                     ,9th Grade,M,297.0,M,65.14
1053,17575,2005 Outdoor Season                     ,10th Grade,M,364.0,M,61.14
1054,17587,2006 Outdoor Season                     ,12th Grade,M,294.0,M,57.69
1055,17711,2005 Outdoor Season                     ,9th Grade,M,299.8,M,57.04
1056,17711,2008 Outdoor Season                     ,12th Grade,M,273.7,M,52.74
1057,17743,2008 Outdoor Season                     ,12th Grade,M,288.7,M,54.74
1058,17747,2006 Outdoor Season                     ,12th Grade,M,268.4,M,52.04
1059,17881,2006 Outdoor Season                     ,10th Grade,M,242.18,M,51.44
1060,17881,2007 Outdoor Season                     ,11th Grade,M,242.13,M,51.41
1061,17881,2008 Outdoor Season                     ,12th Grade,M,242.08,M,52.0
1063,18025,2007 Outdoor Season                     ,11th Grade,M,272.29,M,60.74
1064,18035,2005 Outdoor Season                     ,9th Grade,M,316.0,M,71.64
1065,18165,2006 Outdoor Season                     ,10th Grade,M,307.3,M,65.11
1066,18256,2005 Outdoor Season                     ,9th Grade,M,280.5,M,57.34
1067,18256,2006 Outdoor Season                     ,10th Grade,M,261.28,M,56.64
1068,18256,2008 Outdoor Season                     ,12th Grade,M,250.78,M,52.74
1069,18287,2005 Outdoor Season                     ,12th Grade,M,352.6,M,65.04
1070,18341,2005 Outdoor Season                     ,9th Grade,M,318.94,M,71.1
1071,18341,2006 Outdoor Season                     ,10th Grade,M,286.52,M,66.3
1072,18341,2008 Outdoor Season                     ,12th Grade,M,286.0,M,55.0
1073,18399,2006 Outdoor Season                     ,10th Grade,M,257.5,M,59.79
1074,18399,2008 Outdoor Season                     ,12th Grade,M,240.0,M,56.29
1075,18409,2006 Outdoor Season                     ,10th Grade,M,259.7,M,56.8
1076,18409,2007 Outdoor Season                     ,11th Grade,M,263.4,M,53.3
1077,18409,2008 Outdoor Season                     ,12th Grade,M,235.17,M,52.0
1078,18559,2005 Outdoor Season                     ,9th Grade,M,321.0,M,62.14
1079,18559,2006 Outdoor Season                     ,10th Grade,M,306.31,M,60.24
1080,18559,2007 Outdoor Season                     ,11th Grade,M,295.2,M,57.84
1081,18559,2008 Outdoor Season                     ,12th Grade,M,297.89,M,56.22
1082,18584,2005 Outdoor Season                     ,9th Grade,M,309.71,M,67.34
1083,18584,2007 Outdoor Season                     ,11th Grade,M,295.0,M,62.94
1084,18584,2008 Outdoor Season                     ,12th Grade,M,278.48,M,60.14
1085,18595,2005 Outdoor Season                     ,9th Grade,M,331.1,M,71.1
1086,18595,2007 Outdoor Season                     ,11th Grade,M,313.2,M,66.0
1087,18595,2008 Outdoor Season                     ,12th Grade,M,293.69,M,64.3
1088,18604,2008 Outdoor Season                     ,12th Grade,M,329.06,M,62.0
1089,18607,2005 Outdoor Season                     ,10th Grade,M,276.16,M,64.0
1090,18607,2007 Outdoor Season                     ,12th Grade,M,269.0,M,59.9
1091,18609,2007 Outdoor Season                     ,12th Grade,M,285.76,M,57.8
1092,18616,2006 Outdoor Season                     ,12th Grade,M,340.68,M,63.03
1093,18694,2010 Outdoor Season                     ,9th Grade,M,318.26,M,63.72
1094,18769,2007 Outdoor Season                     ,11th Grade,M,286.2,M,61.54
1095,18877,2006 Outdoor Season                     ,11th Grade,M,265.56,M,55.54
1096,18880,2005 Outdoor Season                     ,10th Grade,M,264.27,M,54.94
1097,18880,2007 Outdoor Season                     ,12th Grade,M,249.9,M,53.74
1098,18885,2006 Outdoor Season                     ,12th Grade,M,248.79,M,51.24
1099,18889,2005 Outdoor Season                     ,9th Grade,M,286.5,M,56.74
1100,18926,2005 Outdoor Season                     ,11th Grade,M,288.4,M,62.14
1101,18928,2006 Outdoor Season                     ,10th Grade,M,322.6,M,65.41
1102,18928,2007 Outdoor Season                     ,11th Grade,M,307.34,M,61.14
1103,18931,2006 Outdoor Season                     ,10th Grade,M,282.93,M,59.24
1104,18935,2005 Outdoor Season                     ,9th Grade,M,313.3,M,66.14
1105,19090,2005 Outdoor Season                     ,9th Grade,M,330.3,M,64.44
1106,19090,2006 Outdoor Season                     ,10th Grade,M,292.6,M,61.0
1107,19095,2006 Outdoor Season                     ,10th Grade,M,315.4,M,68.6
1108,19098,2006 Outdoor Season                     ,10th Grade,M,304.5,M,65.6
1109,19098,2007 Outdoor Season                     ,11th Grade,M,306.2,M,67.0
1110,19098,2008 Outdoor Season                     ,12th Grade,M,304.4,M,64.6
1111,19107,2006 Outdoor Season                     ,10th Grade,M,249.2,M,51.8
1112,19107,2007 Outdoor Season                     ,11th Grade,M,249.1,M,50.9
1113,19107,2008 Outdoor Season                     ,12th Grade,M,253.2,M,50.6
1114,19116,2006 Outdoor Season                     ,11th Grade,M,333.2,M,65.4
1115,19116,2007 Outdoor Season                     ,11th Grade,M,323.4,M,61.9
1116,19138,2006 Outdoor Season                     ,10th Grade,M,269.0,M,60.2
1117,19138,2008 Outdoor Season                     ,12th Grade,M,258.1,M,58.3
1118,19141,2005 Outdoor Season                     ,12th Grade,M,281.0,M,57.4
1119,19230,2005 Outdoor Season                     ,12th Grade,M,302.7,M,56.44
1120,19315,2005 Outdoor Season                     ,10th Grade,M,513.1,M,59.74
1121,19341,2005 Outdoor Season                     ,10th Grade,M,301.0,M,66.94
1122,19348,2007 Outdoor Season                     ,11th Grade,M,282.7,M,58.29
1123,19348,2008 Outdoor Season                     ,12th Grade,M,271.48,M,56.44
1125,19406,2005 Outdoor Season                     ,10th Grade,M,337.0,M,73.14
1126,19478,2008 Outdoor Season                     ,12th Grade,M,300.0,M,65.34
1127,19479,2006 Outdoor Season                     ,12th Grade,M,295.0,M,55.56
1128,19559,2008 Outdoor Season                     ,12th Grade,M,268.0,M,60.7
1129,19576,2005 Outdoor Season                     ,9th Grade,M,314.5,M,60.2
1130,19590,2006 Outdoor Season                     ,10th Grade,M,244.1,M,55.34
1131,19590,2007 Outdoor Season                     ,11th Grade,M,239.57,M,52.6
1132,19590,2008 Outdoor Season                     ,12th Grade,M,236.0,M,51.1
1133,19596,2005 Outdoor Season                     ,10th Grade,M,324.9,M,62.74
1134,19664,2005 Outdoor Season                     ,12th Grade,M,331.4,M,57.18
1135,19701,2006 Outdoor Season                     ,10th Grade,M,299.23,M,63.6
1136,19779,2007 Outdoor Season                     ,11th Grade,M,277.7,M,61.34
1137,19793,2007 Outdoor Season                     ,11th Grade,M,296.4,M,62.6
1138,19799,2005 Outdoor Season                     ,9th Grade,M,295.6,M,66.5
1139,19812,2007 Outdoor Season                     ,11th Grade,M,285.4,M,58.6
1140,19812,2008 Outdoor Season                     ,12th Grade,M,275.4,M,52.5
1141,19926,2006 Outdoor Season                     ,11th Grade,M,310.0,M,65.24
1142,19979,2005 Outdoor Season                     ,9th Grade,M,296.7,M,61.14
1143,19979,2008 Outdoor Season                     ,12th Grade,M,289.1,M,55.1
1144,19983,2006 Outdoor Season                     ,12th Grade,M,283.1,M,53.64
