,ID Number,Season,Grade Level,Gender_x,800 Meters,Gender_y,400 Meters
375,3568,2007 Outdoor Season                     ,12th Grade,M,118.4,M,48.3
376,3574,2004 Outdoor Season                     ,11th Grade,M,127.0,M,50.45
377,3578,2005 Outdoor Season                     ,12th Grade,M,125.04,M,54.58
378,3579,2005 Outdoor Season                     ,12th Grade,M,129.78,M,57.04
379,3626,2004 Outdoor Season                     ,10th Grade,M,133.6,M,59.54
380,3633,2004 Outdoor Season                     ,9th Grade,M,131.6,M,54.42
381,3633,2005 Outdoor Season                     ,10th Grade,M,126.96,M,53.22
382,3638,2004 Outdoor Season                     ,11th Grade,M,128.9,M,54.74
383,3640,2004 Outdoor Season                     ,9th Grade,M,139.3,M,60.14
384,3640,2005 Outdoor Season                     ,10th Grade,M,136.9,M,59.04
385,3645,2004 Outdoor Season                     ,12th Grade,M,165.1,M,62.64
386,3651,2004 Outdoor Season                     ,12th Grade,M,126.3,M,52.5
387,3659,2004 Outdoor Season                     ,9th Grade,M,146.7,M,61.44
388,3663,2004 Outdoor Season                     ,9th Grade,M,148.3,M,63.44
389,3663,2005 Outdoor Season                     ,10th Grade,M,153.9,M,64.75
390,3665,2004 Outdoor Season                     ,10th Grade,M,181.3,M,76.44
391,3718,2004 Outdoor Season                     ,11th Grade,M,154.7,M,64.7
392,3744,2004 Outdoor Season                     ,11th Grade,M,140.0,M,58.34
393,3757,2004 Outdoor Season                     ,10th Grade,M,136.2,M,56.94
394,3757,2006 Outdoor Season                     ,12th Grade,M,130.9,M,53.94
395,3845,2004 Outdoor Season                     ,11th Grade,M,133.5,M,60.14
396,3850,2006 Outdoor Season                     ,12th Grade,M,128.1,M,56.44
397,3851,2004 Outdoor Season                     ,10th Grade,M,146.2,M,54.24
398,3886,2004 Outdoor Season                     ,10th Grade,M,165.2,M,62.34
399,3889,2004 Outdoor Season                     ,11th Grade,M,127.32,M,57.85
400,3910,2004 Outdoor Season                     ,11th Grade,M,159.78,M,62.94
401,3978,2004 Outdoor Season                     ,9th Grade,M,150.0,M,61.24
402,3980,2004 Outdoor Season                     ,11th Grade,M,164.4,M,72.36
403,3981,2004 Outdoor Season                     ,12th Grade,M,137.3,M,59.74
404,3985,2004 Outdoor Season                     ,12th Grade,M,119.97,M,53.33
405,3995,2004 Outdoor Season                     ,11th Grade,M,136.65,M,58.46
406,3997,2004 Outdoor Season                     ,11th Grade,M,123.79,M,56.34
407,3999,2006 Outdoor Season                     ,10th Grade,M,143.6,M,62.07
408,4014,2004 Outdoor Season                     ,11th Grade,M,144.6,M,58.32
409,4015,2004 Outdoor Season                     ,9th Grade,M,132.05,M,54.62
410,4015,2005 Outdoor Season                     ,10th Grade,M,121.83,M,54.26
411,4015,2006 Outdoor Season                     ,11th Grade,M,122.04,M,53.84
412,4015,2007 Outdoor Season                     ,12th Grade,M,123.9,M,57.25
413,4034,2004 Outdoor Season                     ,9th Grade,M,133.6,M,57.24
414,4035,2005 Outdoor Season                     ,12th Grade,M,116.9,M,53.14
415,4082,2005 Outdoor Season                     ,10th Grade,M,132.14,M,57.94
416,4082,2006 Outdoor Season                     ,11th Grade,M,133.87,M,54.24
417,4082,2007 Outdoor Season                     ,12th Grade,M,135.77,M,55.14
418,4087,2004 Outdoor Season                     ,11th Grade,M,159.67,M,70.64
419,4098,2004 Outdoor Season                     ,11th Grade,M,119.65,M,53.55
420,4098,2005 Outdoor Season                     ,12th Grade,M,116.92,M,54.87
421,4099,2003 Outdoor  Season                     ,10th Grade,M,119.37,M,50.28
422,4099,2004 Outdoor Season                     ,11th Grade,M,117.49,M,50.27
423,4099,2005 Outdoor Season                     ,12th Grade,M,115.34,M,50.61
424,4108,2004 Outdoor Season                     ,10th Grade,M,149.0,M,61.42
425,4108,2005 Outdoor Season                     ,11th Grade,M,146.25,M,59.98
426,4108,2006 Outdoor Season                     ,12th Grade,M,144.03,M,59.44
427,4139,2005 Outdoor Season                     ,11th Grade,M,128.7,M,55.74
428,4139,2006 Outdoor Season                     ,12th Grade,M,127.05,M,54.69
429,4141,2007 Outdoor Season                     ,12th Grade,M,159.0,M,56.4
430,4142,2004 Outdoor Season                     ,11th Grade,M,166.0,M,65.14
431,4171,2004 Outdoor Season                     ,10th Grade,M,119.3,M,53.54
432,4172,2004 Outdoor Season                     ,12th Grade,M,127.9,M,56.24
433,4174,2004 Outdoor Season                     ,12th Grade,M,127.0,M,53.04
434,4180,2004 Outdoor Season                     ,10th Grade,M,131.8,M,50.34
435,4193,2004 Outdoor Season                     ,10th Grade,M,123.0,M,54.14
436,4193,2005 Outdoor Season                     ,11th Grade,M,119.71,M,52.38
437,4193,2006 Outdoor Season                     ,12th Grade,M,117.57,M,53.54
438,4233,2004 Outdoor Season                     ,9th Grade,M,141.3,M,56.42
439,4233,2005 Outdoor Season                     ,10th Grade,M,141.0,M,56.14
440,4233,2006 Outdoor Season                     ,11th Grade,M,136.89,M,53.74
441,4238,2004 Outdoor Season                     ,12th Grade,M,153.85,M,60.97
442,4241,2004 Outdoor Season                     ,9th Grade,M,168.2,M,61.8
443,4241,2006 Outdoor Season                     ,11th Grade,M,147.57,M,55.94
444,4276,2004 Outdoor Season                     ,11th Grade,M,126.5,M,50.98
445,4276,2005 Outdoor Season                     ,12th Grade,M,126.1,M,50.33
446,4277,2004 Outdoor Season                     ,11th Grade,M,141.58,M,57.13
447,4277,2005 Outdoor Season                     ,12th Grade,M,133.64,M,57.24
448,4280,2004 Outdoor Season                     ,10th Grade,M,135.9,M,60.2
449,4280,2005 Outdoor Season                     ,11th Grade,M,137.9,M,62.14
450,4283,2004 Outdoor Season                     ,11th Grade,M,140.35,M,62.97
451,4284,2004 Outdoor Season                     ,12th Grade,M,137.72,M,57.15
452,4288,2004 Outdoor Season                     ,11th Grade,M,164.66,M,67.78
453,4288,2005 Outdoor Season                     ,12th Grade,M,175.2,M,80.44
454,4289,2005 Outdoor Season                     ,12th Grade,M,142.0,M,60.94
455,4316,2004 Outdoor Season                     ,12th Grade,M,121.87,M,56.14
456,4332,2004 Outdoor Season                     ,10th Grade,M,140.7,M,61.54
457,4332,2005 Outdoor Season                     ,11th Grade,M,151.0,M,62.34
458,4343,2006 Outdoor Season                     ,12th Grade,M,149.4,M,60.16
459,4349,2007 Outdoor Season                     ,12th Grade,M,126.15,M,55.3
460,4359,2005 Outdoor Season                     ,12th Grade,M,119.3,M,54.64
461,4363,2004 Outdoor Season                     ,10th Grade,M,117.77,M,53.17
462,4363,2005 Outdoor Season                     ,11th Grade,M,115.33,M,52.84
463,4398,2004 Outdoor Season                     ,9th Grade,M,160.17,M,66.2
464,4399,2004 Outdoor Season                     ,10th Grade,M,135.02,M,57.29
465,4400,2004 Outdoor Season                     ,12th Grade,M,128.75,M,54.3
466,4401,2004 Outdoor Season                     ,12th Grade,M,129.31,M,56.34
467,4414,2004 Outdoor Season                     ,12th Grade,M,129.88,M,54.95
468,4426,2006 Outdoor Season                     ,11th Grade,M,133.0,M,59.04
469,4426,2007 Outdoor Season                     ,12th Grade,M,135.92,M,60.25
470,4428,2004 Outdoor Season                     ,12th Grade,M,139.54,M,58.32
471,4430,2004 Outdoor Season                     ,12th Grade,M,136.81,M,60.66
472,4435,2004 Outdoor Season                     ,12th Grade,M,136.31,M,57.57
473,4443,2005 Outdoor Season                     ,12th Grade,M,136.7,M,57.24
474,4453,2004 Outdoor Season                     ,9th Grade,M,145.85,M,63.7
475,4495,2004 Outdoor Season                     ,9th Grade,M,145.0,M,57.84
476,4513,2004 Outdoor Season                     ,12th Grade,M,128.2,M,58.84
477,4514,2004 Outdoor Season                     ,11th Grade,M,133.3,M,57.24
478,4514,2005 Outdoor Season                     ,11th Grade,M,128.6,M,57.64
479,4526,2005 Outdoor Season                     ,10th Grade,M,136.1,M,57.31
480,4526,2006 Outdoor Season                     ,11th Grade,M,129.31,M,56.21
481,4526,2007 Outdoor Season                     ,12th Grade,M,125.96,M,55.46
482,4540,2007 Outdoor Season                     ,12th Grade,M,122.9,M,52.74
483,4561,2004 Outdoor Season                     ,12th Grade,M,126.11,M,53.94
484,4563,2003 Outdoor  Season                     ,10th Grade,M,126.77,M,57.64
485,4563,2004 Outdoor Season                     ,11th Grade,M,121.97,M,54.54
486,4563,2005 Outdoor Season                     ,12th Grade,M,118.22,M,53.85
487,4568,2005 Outdoor Season                     ,12th Grade,M,124.0,M,53.5
488,4580,2004 Outdoor Season                     ,10th Grade,M,126.12,M,55.04
489,4580,2005 Outdoor Season                     ,11th Grade,M,121.37,M,53.8
490,4580,2006 Outdoor Season                     ,12th Grade,M,118.68,M,54.0
491,4583,2007 Outdoor Season                     ,12th Grade,M,131.6,M,58.8
492,4600,2004 Outdoor Season                     ,10th Grade,M,128.3,M,57.84
493,4604,2004 Outdoor Season                     ,12th Grade,M,120.85,M,53.54
494,4608,2004 Outdoor Season                     ,12th Grade,M,158.0,M,59.44
495,4633,2004 Outdoor Season                     ,12th Grade,M,129.7,M,59.02
496,4662,2004 Outdoor Season                     ,9th Grade,M,125.33,M,56.55
497,4668,2005 Outdoor Season                     ,11th Grade,M,142.0,M,56.85
498,4668,2006 Outdoor Season                     ,12th Grade,M,143.9,M,55.84
499,4673,2005 Outdoor Season                     ,10th Grade,M,149.77,M,55.14
500,4673,2006 Outdoor Season                     ,11th Grade,M,135.27,M,54.34
501,4698,2005 Outdoor Season                     ,11th Grade,M,133.8,M,50.23
502,4715,2004 Outdoor Season                     ,10th Grade,M,129.46,M,54.96
503,4715,2005 Outdoor Season                     ,11th Grade,M,126.1,M,56.74
504,4715,2006 Outdoor Season                     ,12th Grade,M,130.4,M,54.34
505,4718,2004 Outdoor Season                     ,11th Grade,M,134.0,M,55.34
506,4731,2005 Outdoor Season                     ,10th Grade,M,134.6,M,62.64
507,4731,2007 Outdoor Season                     ,11th Grade,M,135.2,M,57.04
508,4748,2007 Outdoor Season                     ,12th Grade,M,129.1,M,55.35
509,4829,2004 Outdoor Season                     ,10th Grade,M,132.1,M,57.89
510,4834,2004 Outdoor Season                     ,9th Grade,M,143.0,M,60.61
511,4846,2004 Outdoor Season                     ,12th Grade,M,114.7,M,49.1
512,4856,2007 Outdoor Season                     ,12th Grade,M,123.0,M,52.64
513,4870,2006 Outdoor Season                     ,12th Grade,M,127.9,M,55.74
514,4875,2004 Outdoor Season                     ,10th Grade,M,136.69,M,60.84
515,4910,2005 Outdoor Season                     ,11th Grade,M,133.61,M,57.34
516,4999,2004 Outdoor Season                     ,12th Grade,M,151.1,M,63.94
517,5003,2004 Outdoor Season                     ,12th Grade,M,130.14,M,50.89
518,5010,2005 Outdoor Season                     ,11th Grade,M,127.97,M,58.84
519,5010,2006 Outdoor Season                     ,12th Grade,M,124.64,M,53.44
520,5026,2004 Outdoor Season                     ,12th Grade,M,127.01,M,52.34
521,5044,2006 Outdoor Season                     ,12th Grade,M,129.04,M,55.76
522,5088,2004 Outdoor Season                     ,9th Grade,M,156.9,M,60.94
523,5115,2006 Outdoor Season                     ,11th Grade,M,133.42,M,58.8
524,5115,2007 Outdoor Season                     ,12th Grade,M,130.51,M,60.6
525,5158,2004 Outdoor Season                     ,12th Grade,M,125.18,M,56.14
526,5180,2004 Outdoor Season                     ,9th Grade,M,139.13,M,59.6
527,5198,2004 Outdoor Season                     ,11th Grade,M,125.2,M,52.54
528,5198,2005 Outdoor Season                     ,12th Grade,M,120.3,M,53.44
529,5201,2004 Outdoor Season                     ,12th Grade,M,128.4,M,54.34
530,5203,2004 Outdoor Season                     ,10th Grade,M,129.7,M,56.44
531,5246,2006 Outdoor Season                     ,12th Grade,M,146.4,M,56.74
532,5312,2004 Outdoor Season                     ,10th Grade,M,144.5,M,55.56
533,5312,2005 Outdoor Season                     ,11th Grade,M,127.4,M,52.84
534,5312,2006 Outdoor Season                     ,12th Grade,M,118.28,M,51.54
535,5313,2005 Outdoor Season                     ,10th Grade,M,144.8,M,60.64
536,5313,2007 Outdoor Season                     ,12th Grade,M,146.4,M,60.34
537,5322,2004 Outdoor Season                     ,11th Grade,M,113.92,M,49.49
538,5322,2005 Outdoor Season                     ,12th Grade,M,112.72,M,49.54
539,5323,2004 Outdoor Season                     ,9th Grade,M,154.7,M,58.43
540,5323,2005 Outdoor Season                     ,10th Grade,M,143.94,M,56.04
541,5323,2006 Outdoor Season                     ,11th Grade,M,147.8,M,59.5
542,5324,2004 Outdoor Season                     ,12th Grade,M,117.9,M,50.8
543,5329,2004 Outdoor Season                     ,12th Grade,M,130.68,M,58.54
544,5332,2005 Outdoor Season                     ,11th Grade,M,125.9,M,57.54
545,5333,2006 Outdoor Season                     ,11th Grade,M,131.4,M,64.34
546,5333,2007 Outdoor Season                     ,12th Grade,M,123.35,M,55.74
547,5335,2004 Outdoor Season                     ,9th Grade,M,141.95,M,61.57
548,5336,2004 Outdoor Season                     ,11th Grade,M,144.4,M,71.0
549,5372,2004 Outdoor Season                     ,10th Grade,M,154.35,M,66.14
550,5374,2004 Outdoor Season                     ,12th Grade,M,141.3,M,57.74
551,5382,2004 Outdoor Season                     ,9th Grade,M,146.6,M,63.27
552,5388,2004 Outdoor Season                     ,9th Grade,M,206.0,M,60.64
553,5399,2004 Outdoor Season                     ,10th Grade,M,145.5,M,58.61
554,5448,2005 Outdoor Season                     ,10th Grade,M,127.17,M,56.55
555,5448,2006 Outdoor Season                     ,11th Grade,M,127.69,M,57.94
556,5448,2007 Outdoor Season                     ,12th Grade,M,117.78,M,53.12
557,5466,2004 Outdoor Season                     ,11th Grade,M,130.2,M,58.91
558,5491,2005 Outdoor Season                     ,12th Grade,M,135.0,M,58.34
559,5517,2004 Outdoor Season                     ,10th Grade,M,187.0,M,59.54
560,5537,2005 Outdoor Season                     ,12th Grade,M,114.52,M,52.74
561,5600,2003 Outdoor  Season                     ,11th Grade,M,153.4,M,60.74
562,5616,2005 Outdoor Season                     ,12th Grade,M,135.55,M,59.14
563,5636,2005 Outdoor Season                     ,12th Grade,M,149.4,M,63.44
564,5661,2004 Outdoor Season                     ,10th Grade,M,122.88,M,53.5
565,5661,2006 Outdoor Season                     ,12th Grade,M,123.9,M,55.94
566,5674,2006 Outdoor Season                     ,12th Grade,M,130.7,M,59.4
567,5686,2005 Outdoor Season                     ,12th Grade,M,142.0,M,56.25
568,5694,2006 Outdoor Season                     ,12th Grade,M,128.57,M,57.3
569,5712,2006 Outdoor Season                     ,11th Grade,M,127.1,M,55.7
570,5712,2007 Outdoor Season                     ,12th Grade,M,125.7,M,54.5
571,5714,2005 Outdoor Season                     ,10th Grade,M,139.1,M,57.64
572,5715,2006 Outdoor Season                     ,11th Grade,M,145.3,M,58.0
573,5728,2004 Outdoor Season                     ,11th Grade,M,134.7,M,58.14
574,5737,2004 Outdoor Season                     ,10th Grade,M,122.1,M,54.04
575,5737,2006 Outdoor Season                     ,12th Grade,M,127.98,M,51.94
576,5742,2004 Outdoor Season                     ,10th Grade,M,129.5,M,52.84
577,5742,2006 Outdoor Season                     ,12th Grade,M,118.48,M,50.45
578,5743,2004 Outdoor Season                     ,10th Grade,M,149.0,M,68.14
579,5838,2007 Outdoor Season                     ,12th Grade,M,142.0,M,50.5
580,5901,2006 Outdoor Season                     ,12th Grade,M,129.4,M,58.34
581,5990,2004 Outdoor Season                     ,9th Grade,M,161.98,M,70.34
582,5992,2004 Outdoor Season                     ,12th Grade,M,127.3,M,51.55
583,5996,2005 Outdoor Season                     ,12th Grade,M,144.7,M,55.74
584,5997,2005 Outdoor Season                     ,12th Grade,M,119.02,M,53.84
585,6047,2004 Outdoor Season                     ,12th Grade,M,135.29,M,56.47
586,6049,2004 Outdoor Season                     ,10th Grade,M,140.6,M,54.9
587,6059,2006 Outdoor Season                     ,12th Grade,M,133.0,M,57.54
588,6061,2006 Outdoor Season                     ,12th Grade,M,124.2,M,54.24
589,6069,2005 Outdoor Season                     ,11th Grade,M,121.1,M,54.66
590,6069,2006 Outdoor Season                     ,12th Grade,M,119.0,M,52.73
591,6073,2005 Outdoor Season                     ,10th Grade,M,142.4,M,57.36
592,6073,2006 Outdoor Season                     ,11th Grade,M,131.2,M,54.43
593,6073,2007 Outdoor Season                     ,12th Grade,M,132.9,M,53.5
594,6088,2006 Outdoor Season                     ,10th Grade,M,154.5,M,60.8
595,6165,2004 Outdoor Season                     ,9th Grade,M,142.7,M,57.04
596,6168,2004 Outdoor Season                     ,12th Grade,M,125.24,M,54.1
597,6178,2007 Outdoor Season                     ,12th Grade,M,141.0,M,57.44
598,6182,2004 Outdoor Season                     ,9th Grade,M,132.6,M,56.74
599,6182,2005 Outdoor Season                     ,10th Grade,M,128.46,M,54.73
600,6182,2006 Outdoor Season                     ,11th Grade,M,124.88,M,55.34
601,6182,2007 Outdoor Season                     ,12th Grade,M,123.47,M,54.64
602,6191,2004 Outdoor Season                     ,12th Grade,M,141.7,M,57.56
603,6196,2004 Outdoor Season                     ,12th Grade,M,141.42,M,60.24
604,6197,2004 Outdoor Season                     ,12th Grade,M,148.3,M,64.54
605,6217,2004 Outdoor Season                     ,9th Grade,M,171.5,M,64.24
606,6305,2003 Outdoor  Season                     ,10th Grade,M,123.4,M,54.24
607,6305,2004 Outdoor Season                     ,11th Grade,M,116.8,M,52.34
608,6305,2005 Outdoor Season                     ,12th Grade,M,117.0,M,52.88
609,6325,2005 Outdoor Season                     ,10th Grade,M,122.2,M,55.86
610,6326,2004 Outdoor Season                     ,9th Grade,M,143.0,M,58.84
611,6326,2005 Outdoor Season                     ,10th Grade,M,134.41,M,58.9
612,6326,2006 Outdoor Season                     ,11th Grade,M,136.81,M,60.72
613,6328,2005 Outdoor Season                     ,10th Grade,M,136.6,M,55.05
614,6344,2002 Outdoor  Season                     ,10th Grade,M,146.2,M,60.34
615,6346,2006 Outdoor Season                     ,12th Grade,M,122.8,M,54.3
616,6359,2004 Outdoor Season                     ,11th Grade,M,160.0,M,64.14
617,6366,2004 Outdoor Season                     ,11th Grade,M,140.3,M,57.74
618,6372,2006 Outdoor Season                     ,11th Grade,M,155.7,M,59.64
619,6406,2004 Outdoor Season                     ,12th Grade,M,158.5,M,66.58
620,6416,2005 Outdoor Season                     ,12th Grade,M,171.36,M,58.05
621,6421,2004 Outdoor Season                     ,12th Grade,M,157.6,M,66.14
622,6422,2005 Outdoor Season                     ,10th Grade,M,145.4,M,62.64
623,6422,2006 Outdoor Season                     ,11th Grade,M,126.28,M,53.61
624,6426,2004 Outdoor Season                     ,9th Grade,M,161.41,M,63.15
625,6426,2006 Outdoor Season                     ,11th Grade,M,133.74,M,60.76
626,6431,2004 Outdoor Season                     ,12th Grade,M,132.2,M,55.51
627,6451,2007 Outdoor Season                     ,12th Grade,M,138.8,M,59.06
628,6452,2005 Outdoor Season                     ,11th Grade,M,136.05,M,55.3
629,6452,2006 Outdoor Season                     ,12th Grade,M,135.9,M,55.41
630,6478,2004 Outdoor Season                     ,12th Grade,M,125.58,M,55.53
631,6572,2006 Outdoor Season                     ,11th Grade,M,124.18,M,56.44
632,6572,2007 Outdoor Season                     ,12th Grade,M,125.36,M,55.4
633,6655,2004 Outdoor Season                     ,10th Grade,M,169.3,M,59.04
634,6727,2005 Outdoor Season                     ,12th Grade,M,123.15,M,51.45
635,6760,2006 Outdoor Season                     ,11th Grade,M,160.7,M,64.5
636,6795,2005 Outdoor Season                     ,12th Grade,M,137.73,M,55.1
637,6834,2005 Outdoor Season                     ,10th Grade,M,138.4,M,52.52
638,6834,2006 Outdoor Season                     ,11th Grade,M,130.2,M,55.04
639,6834,2007 Outdoor Season                     ,12th Grade,M,121.79,M,50.98
640,6890,2005 Outdoor Season                     ,12th Grade,M,133.26,M,56.94
641,6906,2004 Outdoor Season                     ,12th Grade,M,118.7,M,52.39
642,6914,2005 Outdoor Season                     ,10th Grade,M,155.75,M,67.44
643,6933,2005 Outdoor Season                     ,10th Grade,M,142.4,M,64.94
644,6933,2006 Outdoor Season                     ,11th Grade,M,141.2,M,59.6
645,6935,2006 Outdoor Season                     ,12th Grade,M,138.1,M,66.8
646,6948,2004 Outdoor Season                     ,9th Grade,M,155.0,M,64.74
647,6948,2005 Outdoor Season                     ,10th Grade,M,139.0,M,62.54
648,6948,2006 Outdoor Season                     ,11th Grade,M,130.4,M,61.14
649,6949,2004 Outdoor Season                     ,12th Grade,M,143.6,M,51.43
650,6951,2005 Outdoor Season                     ,11th Grade,M,121.25,M,54.44
651,6952,2005 Outdoor Season                     ,10th Grade,M,132.2,M,53.74
652,6952,2006 Outdoor Season                     ,11th Grade,M,129.5,M,51.88
653,6955,2007 Outdoor Season                     ,12th Grade,M,150.48,M,61.54
654,6987,2006 Outdoor Season                     ,11th Grade,M,119.09,M,52.67
655,6987,2007 Outdoor Season                     ,12th Grade,M,117.69,M,53.04
656,6988,2004 Outdoor Season                     ,9th Grade,M,130.2,M,57.34
657,6988,2007 Outdoor Season                     ,12th Grade,M,119.16,M,53.14
658,7026,2004 Outdoor Season                     ,12th Grade,M,142.3,M,49.12
659,7039,2004 Outdoor Season                     ,10th Grade,M,150.4,M,64.44
660,7039,2005 Outdoor Season                     ,11th Grade,M,145.75,M,60.04
661,7040,2004 Outdoor Season                     ,12th Grade,M,120.74,M,52.51
662,7044,2005 Outdoor Season                     ,10th Grade,M,158.73,M,63.64
663,7046,2005 Outdoor Season                     ,11th Grade,M,165.9,M,61.04
664,7051,2004 Outdoor Season                     ,12th Grade,M,131.8,M,53.11
665,7069,2004 Outdoor Season                     ,9th Grade,M,135.8,M,60.14
666,7071,2005 Outdoor Season                     ,10th Grade,M,132.7,M,58.25
667,7071,2007 Outdoor Season                     ,12th Grade,M,140.1,M,54.11
668,7083,2006 Outdoor Season                     ,12th Grade,M,133.8,M,59.33
669,7085,2004 Outdoor Season                     ,11th Grade,M,131.2,M,58.64
670,7167,2004 Outdoor Season                     ,9th Grade,M,141.9,M,59.14
671,7167,2005 Outdoor Season                     ,10th Grade,M,137.8,M,57.74
672,7167,2006 Outdoor Season                     ,11th Grade,M,138.5,M,58.74
673,7274,2006 Outdoor Season                     ,12th Grade,M,145.1,M,58.19
674,7334,2001 Outdoor  Season                     ,9th Grade,M,119.04,M,52.0
675,7334,2002 Outdoor  Season                     ,10th Grade,M,117.68,M,51.9
676,7334,2003 Outdoor  Season                     ,11th Grade,M,117.24,M,51.4
677,7334,2004 Outdoor Season                     ,12th Grade,M,115.57,M,50.6
678,7373,2005 Outdoor Season                     ,11th Grade,M,145.6,M,61.84
679,7402,2004 Outdoor Season                     ,12th Grade,M,128.8,M,56.06
680,7409,2004 Outdoor Season                     ,10th Grade,M,133.3,M,52.04
681,7409,2006 Outdoor Season                     ,12th Grade,M,139.2,M,50.45
682,7416,2004 Outdoor Season                     ,12th Grade,M,121.74,M,55.92
683,7417,2005 Outdoor Season                     ,12th Grade,M,142.0,M,51.96
684,7420,2005 Outdoor Season                     ,11th Grade,M,139.9,M,60.94
685,7420,2006 Outdoor Season                     ,12th Grade,M,141.1,M,61.24
686,7423,2005 Outdoor Season                     ,10th Grade,M,136.7,M,55.65
687,7423,2006 Outdoor Season                     ,11th Grade,M,133.1,M,54.7
688,7466,2004 Outdoor Season                     ,12th Grade,M,119.96,M,53.19
689,7472,2007 Outdoor Season                     ,11th Grade,M,126.5,M,54.0
690,7476,2004 Outdoor Season                     ,9th Grade,M,127.3,M,58.04
691,7476,2005 Outdoor Season                     ,10th Grade,M,126.4,M,54.94
692,7477,2005 Outdoor Season                     ,10th Grade,M,133.6,M,57.14
693,7477,2006 Outdoor Season                     ,11th Grade,M,125.0,M,54.0
694,7477,2007 Outdoor Season                     ,12th Grade,M,124.4,M,55.0
695,7478,2005 Outdoor Season                     ,9th Grade,M,139.5,M,61.54
696,7478,2006 Outdoor Season                     ,10th Grade,M,133.85,M,59.0
697,7479,2005 Outdoor Season                     ,12th Grade,M,123.36,M,51.94
698,7481,2007 Outdoor Season                     ,11th Grade,M,134.2,M,54.0
699,7517,2004 Outdoor Season                     ,11th Grade,M,155.0,M,67.14
700,7525,2004 Outdoor Season                     ,10th Grade,M,175.2,M,69.04
701,7548,2004 Outdoor Season                     ,9th Grade,M,133.18,M,60.07
702,7548,2007 Outdoor Season                     ,12th Grade,M,124.39,M,55.0
703,7552,2004 Outdoor Season                     ,10th Grade,M,151.95,M,59.67
704,7578,2004 Outdoor Season                     ,9th Grade,M,182.46,M,63.36
705,7609,2004 Outdoor Season                     ,9th Grade,M,177.44,M,64.27
706,7679,2004 Outdoor Season                     ,12th Grade,M,122.9,M,54.94
707,7684,2004 Outdoor Season                     ,12th Grade,M,122.74,M,54.14
708,7699,2004 Outdoor Season                     ,10th Grade,M,128.7,M,52.34
709,7699,2005 Outdoor Season                     ,11th Grade,M,136.4,M,53.01
710,7805,2004 Outdoor Season                     ,10th Grade,M,144.9,M,57.24
711,7826,2006 Outdoor Season                     ,11th Grade,M,153.38,M,61.74
712,7837,2005 Outdoor Season                     ,12th Grade,M,137.4,M,59.14
713,7840,2004 Outdoor Season                     ,12th Grade,M,126.32,M,56.36
714,7842,2004 Outdoor Season                     ,9th Grade,M,148.0,M,57.78
715,7853,2004 Outdoor Season                     ,9th Grade,M,157.7,M,60.14
716,7856,2004 Outdoor Season                     ,9th Grade,M,150.4,M,64.04
717,7856,2005 Outdoor Season                     ,10th Grade,M,147.0,M,59.42
718,7891,2004 Outdoor Season                     ,9th Grade,M,150.5,M,69.44
719,7891,2005 Outdoor Season                     ,10th Grade,M,140.1,M,60.44
720,7912,2005 Outdoor Season                     ,12th Grade,M,148.5,M,58.29
721,7913,2004 Outdoor Season                     ,11th Grade,M,138.0,M,62.84
722,7913,2005 Outdoor Season                     ,12th Grade,M,143.6,M,58.24
723,7931,2004 Outdoor Season                     ,10th Grade,M,135.2,M,63.14
724,8048,2004 Outdoor Season                     ,11th Grade,M,147.8,M,62.1
725,8082,2006 Outdoor Season                     ,11th Grade,M,156.8,M,61.54
726,8082,2007 Outdoor Season                     ,12th Grade,M,158.7,M,59.44
727,8093,2004 Outdoor Season                     ,12th Grade,M,121.0,M,51.74
728,8144,2005 Outdoor Season                     ,10th Grade,M,132.2,M,60.44
729,8145,2005 Outdoor Season                     ,10th Grade,M,132.7,M,55.41
730,8145,2006 Outdoor Season                     ,11th Grade,M,159.19,M,55.24
731,8173,2004 Outdoor Season                     ,12th Grade,M,126.0,M,55.44
732,8181,2004 Outdoor Season                     ,12th Grade,M,119.7,M,55.18
733,8201,2006 Outdoor Season                     ,10th Grade,M,157.28,M,61.2
734,8206,2007 Outdoor Season                     ,9th Grade,M,132.8,M,58.04
735,8206,2008 Outdoor Season                     ,10th Grade,M,129.0,M,54.0
736,8235,2005 Outdoor Season                     ,12th Grade,M,128.13,M,57.01
737,8236,2004 Outdoor Season                     ,10th Grade,M,148.65,M,65.74
738,8243,2005 Outdoor Season                     ,12th Grade,M,139.68,M,56.59
739,8244,2004 Outdoor Season                     ,11th Grade,M,119.4,M,50.83
740,8244,2005 Outdoor Season                     ,12th Grade,M,118.41,M,49.71
741,8253,2004 Outdoor Season                     ,11th Grade,M,144.4,M,62.98
742,8329,2006 Outdoor Season                     ,11th Grade,M,132.4,M,51.11
743,8329,2007 Outdoor Season                     ,12th Grade,M,129.51,M,49.72
744,8343,2005 Outdoor Season                     ,11th Grade,M,137.0,M,53.68
745,8371,2003 Outdoor  Season                     ,11th Grade,M,125.5,M,52.57
746,8423,2006 Outdoor Season                     ,12th Grade,M,125.6,M,54.2
747,8432,2005 Outdoor Season                     ,11th Grade,M,120.69,M,55.74
748,8432,2006 Outdoor Season                     ,12th Grade,M,120.1,M,56.2
749,8459,2004 Outdoor Season                     ,9th Grade,M,130.5,M,56.84
750,8459,2005 Outdoor Season                     ,10th Grade,M,129.4,M,53.6
751,8459,2006 Outdoor Season                     ,11th Grade,M,124.6,M,55.35
