ID Number,Gender,Grade Level,Season,1500 Meters
385,M,10th Grade,1995 Outdoor  Season                     ,339.0
409,M,9th Grade,2002 Outdoor  Season                     ,310.3
425,M,12th Grade,2000 Outdoor  Season                     ,394.0
455,M,10th Grade,2007 Outdoor Season                     ,340.1
455,M,9th Grade,2006 Outdoor Season                     ,349.0
455,M,9th Grade,2006 Outdoor Season                     ,328.2
455,M,9th Grade,2006 Outdoor Season                     ,323.3
529,M,10th Grade,2004 Outdoor Season                     ,319.9
529,M,10th Grade,2004 Outdoor Season                     ,323.0
529,M,10th Grade,2004 Outdoor Season                     ,314.55
529,M,10th Grade,2004 Outdoor Season                     ,320.87
533,M,12th Grade,2006 Outdoor Season                     ,241.8
533,M,12th Grade,2006 Outdoor Season                     ,238.8
533,M,12th Grade,2006 Outdoor Season                     ,229.99
533,M,12th Grade,2006 Outdoor Season                     ,246.02
533,M,12th Grade,2006 Outdoor Season                     ,235.23
533,M,11th Grade,2005 Outdoor Season                     ,243.3
533,M,11th Grade,2005 Outdoor Season                     ,237.31
533,M,11th Grade,2005 Outdoor Season                     ,233.77
533,M,11th Grade,2005 Outdoor Season                     ,238.19
533,M,11th Grade,2005 Outdoor Season                     ,234.36
533,M,10th Grade,2004 Outdoor Season                     ,265.1
533,M,10th Grade,2004 Outdoor Season                     ,256.6
533,M,10th Grade,2004 Outdoor Season                     ,257.51
533,M,10th Grade,2004 Outdoor Season                     ,254.24
533,M,10th Grade,2004 Outdoor Season                     ,244.45
534,M,12th Grade,2004 Outdoor Season                     ,264.7
534,M,12th Grade,2004 Outdoor Season                     ,257.35
534,M,12th Grade,2004 Outdoor Season                     ,243.0
534,M,12th Grade,2004 Outdoor Season                     ,244.08
534,M,12th Grade,2004 Outdoor Season                     ,239.32
534,M,12th Grade,2004 Outdoor Season                     ,236.9
535,M,11th Grade,2006 Outdoor Season                     ,259.0
535,M,11th Grade,2006 Outdoor Season                     ,259.36
535,M,11th Grade,2006 Outdoor Season                     ,257.6
535,M,11th Grade,2006 Outdoor Season                     ,250.2
535,M,11th Grade,2006 Outdoor Season                     ,248.75
535,M,11th Grade,2006 Outdoor Season                     ,247.76
535,M,10th Grade,2005 Outdoor Season                     ,250.17
535,M,10th Grade,2005 Outdoor Season                     ,253.4
535,M,10th Grade,2005 Outdoor Season                     ,249.8
535,M,9th Grade,2004 Outdoor Season                     ,258.8
535,M,9th Grade,2004 Outdoor Season                     ,260.07
535,M,9th Grade,2004 Outdoor Season                     ,257.2
535,M,9th Grade,2004 Outdoor Season                     ,251.18
535,M,9th Grade,2004 Outdoor Season                     ,252.31
535,M,9th Grade,2004 Outdoor Season                     ,250.97
538,M,12th Grade,2006 Outdoor Season                     ,273.4
538,M,12th Grade,2006 Outdoor Season                     ,264.4
538,M,12th Grade,2006 Outdoor Season                     ,259.78
538,M,12th Grade,2006 Outdoor Season                     ,262.3
538,M,12th Grade,2006 Outdoor Season                     ,267.5
538,M,12th Grade,2006 Outdoor Season                     ,257.12
538,M,11th Grade,2005 Outdoor Season                     ,271.0
538,M,11th Grade,2005 Outdoor Season                     ,275.2
538,M,11th Grade,2005 Outdoor Season                     ,264.4
538,M,11th Grade,2005 Outdoor Season                     ,263.4
539,M,12th Grade,2005 Outdoor Season                     ,243.8
539,M,12th Grade,2005 Outdoor Season                     ,243.5
539,M,12th Grade,2005 Outdoor Season                     ,237.44
539,M,12th Grade,2005 Outdoor Season                     ,237.82
539,M,12th Grade,2005 Outdoor Season                     ,238.88
539,M,9th Grade,2002 Outdoor  Season                     ,251.14
540,M,12th Grade,2007 Outdoor Season                     ,261.2
540,M,12th Grade,2007 Indoor Season                     ,278.8
540,M,11th Grade,2006 Outdoor Season                     ,262.7
540,M,11th Grade,2006 Outdoor Season                     ,263.3
540,M,11th Grade,2006 Outdoor Season                     ,262.89
540,M,11th Grade,2006 Outdoor Season                     ,265.6
540,M,11th Grade,2006 Outdoor Season                     ,257.27
540,M,10th Grade,2005 Outdoor Season                     ,278.2
540,M,10th Grade,2005 Outdoor Season                     ,274.7
540,M,10th Grade,2005 Outdoor Season                     ,267.34
541,M,12th Grade,2005 Outdoor Season                     ,260.34
541,M,12th Grade,2005 Outdoor Season                     ,258.7
541,M,12th Grade,2005 Outdoor Season                     ,257.21
541,M,12th Grade,2005 Outdoor Season                     ,255.6
541,M,11th Grade,2004 Outdoor Season                     ,265.2
541,M,11th Grade,2004 Outdoor Season                     ,260.3
542,M,12th Grade,2005 Outdoor Season                     ,261.31
542,M,12th Grade,2005 Outdoor Season                     ,260.08
542,M,12th Grade,2005 Outdoor Season                     ,259.1
542,M,11th Grade,2004 Outdoor Season                     ,269.2
542,M,11th Grade,2004 Outdoor Season                     ,263.0
542,M,11th Grade,2004 Outdoor Season                     ,261.6
543,M,12th Grade,2007 Outdoor Season                     ,273.1
543,M,11th Grade,2006 Outdoor Season                     ,258.5
543,M,11th Grade,2006 Outdoor Season                     ,261.3
543,M,11th Grade,2006 Outdoor Season                     ,261.6
543,M,11th Grade,2006 Outdoor Season                     ,262.46
543,M,10th Grade,2005 Outdoor Season                     ,253.6
543,M,10th Grade,2005 Outdoor Season                     ,251.8
543,M,10th Grade,2005 Outdoor Season                     ,244.27
543,M,9th Grade,2004 Outdoor Season                     ,269.34
543,M,9th Grade,2004 Outdoor Season                     ,266.0
543,M,9th Grade,2004 Outdoor Season                     ,263.32
543,M,9th Grade,2004 Outdoor Season                     ,267.48
543,M,9th Grade,2004 Outdoor Season                     ,260.08
544,M,12th Grade,2005 Outdoor Season                     ,310.5
544,M,11th Grade,2004 Outdoor Season                     ,300.9
544,M,11th Grade,2004 Outdoor Season                     ,308.7
544,M,11th Grade,2004 Outdoor Season                     ,296.03
544,M,11th Grade,2004 Outdoor Season                     ,294.9
554,M,11th Grade,2004 Outdoor Season                     ,306.55
554,M,11th Grade,2004 Outdoor Season                     ,299.7
554,M,11th Grade,2004 Outdoor Season                     ,298.2
554,M,11th Grade,2004 Outdoor Season                     ,299.0
560,M,12th Grade,2004 Outdoor Season                     ,282.26
560,M,12th Grade,2004 Outdoor Season                     ,273.5
560,M,12th Grade,2004 Outdoor Season                     ,271.2
560,M,12th Grade,2004 Outdoor Season                     ,274.06
560,M,12th Grade,2004 Outdoor Season                     ,287.0
560,M,12th Grade,2004 Outdoor Season                     ,262.7
566,M,12th Grade,2007 Outdoor Season                     ,263.7
566,M,12th Grade,2007 Outdoor Season                     ,266.97
566,M,12th Grade,2007 Outdoor Season                     ,262.7
566,M,12th Grade,2007 Outdoor Season                     ,259.9
566,M,12th Grade,2007 Outdoor Season                     ,257.02
566,M,12th Grade,2007 Outdoor Season                     ,256.66
566,M,11th Grade,2006 Outdoor Season                     ,273.1
566,M,11th Grade,2006 Outdoor Season                     ,271.69
566,M,11th Grade,2006 Outdoor Season                     ,264.9
566,M,11th Grade,2006 Outdoor Season                     ,263.8
566,M,11th Grade,2006 Outdoor Season                     ,276.1
566,M,11th Grade,2006 Outdoor Season                     ,268.8
566,M,11th Grade,2006 Outdoor Season                     ,267.49
566,M,11th Grade,2006 Outdoor Season                     ,267.83
566,M,10th Grade,2005 Outdoor Season                     ,284.93
566,M,10th Grade,2005 Outdoor Season                     ,292.6
566,M,10th Grade,2005 Outdoor Season                     ,288.09
566,M,9th Grade,2004 Outdoor Season                     ,304.38
566,M,9th Grade,2004 Outdoor Season                     ,302.6
566,M,9th Grade,2004 Outdoor Season                     ,289.6
566,M,9th Grade,2004 Outdoor Season                     ,292.4
566,M,9th Grade,2004 Outdoor Season                     ,303.28
566,M,9th Grade,2004 Outdoor Season                     ,291.4
609,M,12th Grade,2006 Outdoor Season                     ,272.8
609,M,12th Grade,2006 Outdoor Season                     ,281.36
609,M,12th Grade,2006 Outdoor Season                     ,274.42
609,M,12th Grade,2006 Outdoor Season                     ,271.0
609,M,12th Grade,2006 Outdoor Season                     ,276.3
609,M,12th Grade,2006 Outdoor Season                     ,270.3
609,M,12th Grade,2006 Outdoor Season                     ,264.83
609,M,11th Grade,2005 Outdoor Season                     ,283.45
609,M,11th Grade,2005 Outdoor Season                     ,283.9
609,M,11th Grade,2005 Outdoor Season                     ,276.1
609,M,11th Grade,2005 Outdoor Season                     ,274.48
609,M,11th Grade,2005 Outdoor Season                     ,270.54
609,M,10th Grade,2004 Outdoor Season                     ,303.81
609,M,10th Grade,2004 Outdoor Season                     ,287.6
609,M,10th Grade,2004 Outdoor Season                     ,287.7
609,M,10th Grade,2004 Outdoor Season                     ,292.23
609,M,10th Grade,2004 Outdoor Season                     ,283.6
625,M,11th Grade,2004 Outdoor Season                     ,268.53
625,M,9th Grade,2002 Outdoor  Season                     ,267.2
651,M,12th Grade,2007 Outdoor Season                     ,278.7
651,M,12th Grade,2007 Outdoor Season                     ,285.9
651,M,12th Grade,2007 Outdoor Season                     ,293.8
651,M,12th Grade,2007 Outdoor Season                     ,288.2
651,M,12th Grade,2007 Outdoor Season                     ,282.9
651,M,12th Grade,2007 Outdoor Season                     ,275.37
651,M,12th Grade,2007 Outdoor Season                     ,277.5
651,M,12th Grade,2007 Outdoor Season                     ,271.8
651,M,11th Grade,2006 Outdoor Season                     ,292.3
651,M,11th Grade,2006 Outdoor Season                     ,280.6
651,M,11th Grade,2006 Outdoor Season                     ,279.6
651,M,11th Grade,2006 Outdoor Season                     ,276.1
651,M,11th Grade,2006 Outdoor Season                     ,279.3
651,M,11th Grade,2006 Outdoor Season                     ,272.9
651,M,10th Grade,2005 Outdoor Season                     ,292.4
651,M,10th Grade,2005 Outdoor Season                     ,281.2
652,M,12th Grade,2007 Outdoor Season                     ,275.3
652,M,12th Grade,2007 Outdoor Season                     ,285.0
652,M,12th Grade,2007 Outdoor Season                     ,283.1
652,M,12th Grade,2007 Outdoor Season                     ,282.8
652,M,12th Grade,2007 Outdoor Season                     ,275.1
652,M,12th Grade,2007 Outdoor Season                     ,275.5
652,M,12th Grade,2007 Outdoor Season                     ,266.19
652,M,12th Grade,2007 Outdoor Season                     ,272.1
652,M,12th Grade,2007 Outdoor Season                     ,271.9
652,M,12th Grade,2007 Outdoor Season                     ,269.68
652,M,12th Grade,2007 Outdoor Season                     ,273.1
652,M,12th Grade,2007 Outdoor Season                     ,263.88
652,M,11th Grade,2006 Outdoor Season                     ,292.1
652,M,11th Grade,2006 Outdoor Season                     ,270.5
652,M,11th Grade,2006 Outdoor Season                     ,268.1
652,M,11th Grade,2006 Outdoor Season                     ,267.83
652,M,11th Grade,2006 Outdoor Season                     ,278.11
652,M,11th Grade,2006 Outdoor Season                     ,273.3
652,M,11th Grade,2006 Outdoor Season                     ,275.0
652,M,11th Grade,2006 Outdoor Season                     ,272.0
652,M,11th Grade,2006 Outdoor Season                     ,266.73
652,M,10th Grade,2005 Outdoor Season                     ,290.5
652,M,10th Grade,2005 Outdoor Season                     ,297.21
652,M,10th Grade,2005 Outdoor Season                     ,298.8
652,M,10th Grade,2005 Outdoor Season                     ,296.7
652,M,10th Grade,2005 Outdoor Season                     ,289.1
652,M,10th Grade,2005 Outdoor Season                     ,280.2
652,M,10th Grade,2005 Outdoor Season                     ,287.1
652,M,9th Grade,2004 Outdoor Season                     ,301.7
652,M,9th Grade,2004 Outdoor Season                     ,300.7
652,M,9th Grade,2004 Outdoor Season                     ,321.34
652,M,9th Grade,2004 Outdoor Season                     ,296.6
652,M,9th Grade,2004 Outdoor Season                     ,296.6
652,M,9th Grade,2004 Outdoor Season                     ,287.8
652,M,9th Grade,2004 Outdoor Season                     ,291.51
656,M,11th Grade,2006 Outdoor Season                     ,279.4
656,M,11th Grade,2006 Outdoor Season                     ,283.3
657,M,12th Grade,2005 Outdoor Season                     ,285.3
657,M,12th Grade,2005 Outdoor Season                     ,289.75
657,M,12th Grade,2005 Outdoor Season                     ,276.79
657,M,11th Grade,2004 Outdoor Season                     ,278.7
657,M,11th Grade,2004 Outdoor Season                     ,277.7
657,M,11th Grade,2004 Outdoor Season                     ,280.19
657,M,11th Grade,2004 Outdoor Season                     ,279.4
657,M,11th Grade,2004 Outdoor Season                     ,274.7
657,M,11th Grade,2004 Outdoor Season                     ,281.0
657,M,11th Grade,2004 Outdoor Season                     ,278.4
657,M,11th Grade,2004 Outdoor Season                     ,280.7
657,M,11th Grade,2004 Outdoor Season                     ,279.54
658,M,10th Grade,2004 Outdoor Season                     ,336.5
658,M,10th Grade,2004 Outdoor Season                     ,325.3
658,M,10th Grade,2004 Outdoor Season                     ,334.7
662,M,12th Grade,2004 Outdoor Season                     ,288.4
662,M,10th Grade,2002 Outdoor  Season                     ,310.6
662,M,10th Grade,2002 Outdoor  Season                     ,311.2
687,M,12th Grade,2004 Outdoor Season                     ,297.0
690,M,12th Grade,2004 Outdoor Season                     ,328.0
690,M,12th Grade,2004 Outdoor Season                     ,299.0
690,M,12th Grade,2004 Outdoor Season                     ,295.5
690,M,12th Grade,2004 Outdoor Season                     ,317.8
691,M,10th Grade,2004 Outdoor Season                     ,351.3
691,M,10th Grade,2004 Outdoor Season                     ,330.8
694,M,12th Grade,2009 Outdoor Season                     ,303.2
694,M,12th Grade,2009 Outdoor Season                     ,303.27
694,M,12th Grade,2009 Outdoor Season                     ,296.26
694,M,12th Grade,2009 Outdoor Season                     ,286.84
694,M,12th Grade,2009 Outdoor Season                     ,297.25
694,M,12th Grade,2009 Outdoor Season                     ,292.3
694,M,12th Grade,2009 Outdoor Season                     ,283.2
694,M,12th Grade,2009 Outdoor Season                     ,285.04
694,M,11th Grade,2008 Outdoor Season                     ,303.3
694,M,11th Grade,2008 Outdoor Season                     ,300.6
694,M,11th Grade,2008 Outdoor Season                     ,300.95
694,M,11th Grade,2008 Outdoor Season                     ,301.8
694,M,11th Grade,2008 Outdoor Season                     ,293.09
694,M,11th Grade,2008 Outdoor Season                     ,297.38
694,M,11th Grade,2008 Outdoor Season                     ,307.2
694,M,11th Grade,2008 Outdoor Season                     ,295.13
694,M,11th Grade,2008 Outdoor Season                     ,275.16
694,M,11th Grade,2008 Outdoor Season                     ,275.16
694,M,11th Grade,2008 Outdoor Season                     ,288.29
694,M,10th Grade,2007 Outdoor Season                     ,322.79
694,M,10th Grade,2007 Outdoor Season                     ,306.0
694,M,10th Grade,2007 Outdoor Season                     ,315.2
694,M,10th Grade,2007 Outdoor Season                     ,322.29
694,M,10th Grade,2007 Outdoor Season                     ,327.24
694,M,10th Grade,2007 Outdoor Season                     ,303.84
694,M,10th Grade,2007 Outdoor Season                     ,319.0
694,M,10th Grade,2007 Outdoor Season                     ,303.24
694,M,9th Grade,2006 Outdoor Season                     ,365.0
694,M,9th Grade,2006 Outdoor Season                     ,356.2
694,M,9th Grade,2006 Outdoor Season                     ,385.41
694,M,9th Grade,2006 Outdoor Season                     ,350.25
694,M,9th Grade,2006 Outdoor Season                     ,335.0
707,M,9th Grade,2004 Outdoor Season                     ,359.0
707,M,9th Grade,2004 Outdoor Season                     ,356.3
707,M,9th Grade,2004 Outdoor Season                     ,349.0
707,M,9th Grade,2004 Outdoor Season                     ,346.1
707,M,9th Grade,2004 Outdoor Season                     ,359.3
707,M,9th Grade,2004 Outdoor Season                     ,340.5
707,M,9th Grade,2004 Outdoor Season                     ,341.12
707,M,9th Grade,2004 Outdoor Season                     ,355.1
718,M,11th Grade,2006 Outdoor Season                     ,305.0
718,M,11th Grade,2006 Outdoor Season                     ,313.09
718,M,11th Grade,2006 Outdoor Season                     ,309.0
718,M,11th Grade,2006 Outdoor Season                     ,317.42
718,M,11th Grade,2006 Outdoor Season                     ,301.4
718,M,11th Grade,2006 Outdoor Season                     ,305.9
718,M,11th Grade,2006 Outdoor Season                     ,292.1
721,M,12th Grade,2004 Outdoor Season                     ,243.03
721,M,12th Grade,2004 Outdoor Season                     ,259.3
721,M,12th Grade,2004 Outdoor Season                     ,237.56
721,M,12th Grade,2004 Outdoor Season                     ,236.36
721,M,11th Grade,2003 Outdoor  Season                     ,239.84
725,M,12th Grade,2005 Outdoor Season                     ,260.6
725,M,12th Grade,2005 Outdoor Season                     ,254.05
726,M,12th Grade,2005 Outdoor Season                     ,241.45
726,M,12th Grade,2005 Outdoor Season                     ,264.93
726,M,12th Grade,2005 Outdoor Season                     ,240.38
726,M,12th Grade,2005 Outdoor Season                     ,253.4
726,M,11th Grade,2004 Outdoor Season                     ,249.4
726,M,11th Grade,2004 Outdoor Season                     ,248.69
726,M,11th Grade,2004 Outdoor Season                     ,244.03
726,M,11th Grade,2004 Outdoor Season                     ,246.5
726,M,11th Grade,2004 Outdoor Season                     ,244.0
726,M,10th Grade,2003 Outdoor  Season                     ,240.51
730,M,12th Grade,2004 Outdoor Season                     ,264.36
730,M,12th Grade,2004 Outdoor Season                     ,258.64
730,M,12th Grade,2004 Outdoor Season                     ,263.64
732,M,12th Grade,2004 Outdoor Season                     ,268.81
732,M,12th Grade,2004 Outdoor Season                     ,273.15
732,M,12th Grade,2004 Outdoor Season                     ,273.9
732,M,12th Grade,2004 Outdoor Season                     ,266.45
739,M,12th Grade,2006 Outdoor Season                     ,273.2
739,M,12th Grade,2006 Outdoor Season                     ,270.44
739,M,12th Grade,2006 Outdoor Season                     ,271.16
739,M,12th Grade,2006 Outdoor Season                     ,270.94
739,M,12th Grade,2006 Outdoor Season                     ,280.8
739,M,12th Grade,2006 Outdoor Season                     ,263.0
739,M,11th Grade,2005 Outdoor Season                     ,257.27
739,M,11th Grade,2005 Outdoor Season                     ,253.8
739,M,11th Grade,2005 Outdoor Season                     ,251.5
739,M,10th Grade,2004 Outdoor Season                     ,315.9
739,M,10th Grade,2004 Outdoor Season                     ,288.6
739,M,10th Grade,2004 Outdoor Season                     ,284.81
739,M,10th Grade,2004 Outdoor Season                     ,288.0
741,M,12th Grade,2006 Outdoor Season                     ,305.29
759,M,12th Grade,2006 Outdoor Season                     ,305.24
759,M,12th Grade,2006 Outdoor Season                     ,283.57
759,M,10th Grade,2004 Outdoor Season                     ,300.84
759,M,10th Grade,2004 Outdoor Season                     ,307.2
759,M,10th Grade,2004 Outdoor Season                     ,297.85
759,M,10th Grade,2004 Outdoor Season                     ,294.4
802,M,12th Grade,2004 Outdoor Season                     ,233.44
802,M,11th Grade,2003 Outdoor  Season                     ,235.93
803,M,10th Grade,2004 Outdoor Season                     ,289.0
832,M,12th Grade,2006 Outdoor Season                     ,265.6
832,M,12th Grade,2006 Outdoor Season                     ,257.0
832,M,12th Grade,2006 Outdoor Season                     ,263.0
832,M,12th Grade,2006 Outdoor Season                     ,259.82
832,M,12th Grade,2006 Outdoor Season                     ,268.0
832,M,12th Grade,2006 Outdoor Season                     ,264.3
832,M,12th Grade,2006 Outdoor Season                     ,258.48
832,M,11th Grade,2005 Outdoor Season                     ,267.0
832,M,11th Grade,2005 Outdoor Season                     ,265.1
832,M,11th Grade,2005 Outdoor Season                     ,273.0
832,M,11th Grade,2005 Outdoor Season                     ,260.7
832,M,11th Grade,2005 Outdoor Season                     ,258.7
832,M,10th Grade,2004 Outdoor Season                     ,278.2
832,M,10th Grade,2004 Outdoor Season                     ,284.0
832,M,10th Grade,2004 Outdoor Season                     ,277.86
832,M,10th Grade,2004 Outdoor Season                     ,272.0
832,M,10th Grade,2004 Outdoor Season                     ,278.0
832,M,10th Grade,2004 Outdoor Season                     ,280.1
832,M,10th Grade,2004 Outdoor Season                     ,267.0
832,M,9th Grade,2003 Outdoor  Season                     ,309.0
832,M,9th Grade,2003 Outdoor  Season                     ,298.4
832,M,9th Grade,2003 Outdoor  Season                     ,298.7
832,M,9th Grade,2003 Outdoor  Season                     ,299.0
836,M,12th Grade,2004 Outdoor Season                     ,258.43
836,M,12th Grade,2004 Outdoor Season                     ,253.9
839,M,12th Grade,2006 Outdoor Season                     ,267.12
839,M,12th Grade,2006 Outdoor Season                     ,265.41
839,M,12th Grade,2006 Outdoor Season                     ,276.9
839,M,12th Grade,2006 Outdoor Season                     ,256.8
839,M,12th Grade,2006 Outdoor Season                     ,256.67
839,M,12th Grade,2006 Outdoor Season                     ,273.7
839,M,12th Grade,2006 Outdoor Season                     ,259.91
839,M,12th Grade,2006 Outdoor Season                     ,271.3
839,M,12th Grade,2006 Outdoor Season                     ,252.03
839,M,11th Grade,2005 Outdoor Season                     ,268.8
839,M,11th Grade,2005 Outdoor Season                     ,263.5
839,M,11th Grade,2005 Outdoor Season                     ,261.3
839,M,11th Grade,2005 Outdoor Season                     ,259.1
839,M,11th Grade,2005 Outdoor Season                     ,256.3
839,M,11th Grade,2005 Outdoor Season                     ,252.34
839,M,10th Grade,2004 Outdoor Season                     ,267.4
839,M,10th Grade,2004 Outdoor Season                     ,267.7
839,M,10th Grade,2004 Outdoor Season                     ,261.1
839,M,9th Grade,2003 Outdoor  Season                     ,262.78
877,M,12th Grade,2004 Outdoor Season                     ,256.7
877,M,12th Grade,2004 Outdoor Season                     ,271.5
877,M,12th Grade,2004 Outdoor Season                     ,250.5
877,M,12th Grade,2004 Outdoor Season                     ,245.6
877,M,12th Grade,2004 Outdoor Season                     ,240.6
877,M,12th Grade,2004 Outdoor Season                     ,268.7
877,M,12th Grade,2004 Outdoor Season                     ,240.54
877,M,12th Grade,2004 Outdoor Season                     ,240.66
877,M,12th Grade,2004 Outdoor Season                     ,238.91
877,M,11th Grade,2003 Outdoor  Season                     ,241.51
877,M,9th Grade,2001 Outdoor  Season                     ,269.7
878,M,12th Grade,2004 Outdoor Season                     ,272.0
878,M,12th Grade,2004 Outdoor Season                     ,274.7
879,M,12th Grade,2005 Outdoor Season                     ,274.9
879,M,12th Grade,2005 Outdoor Season                     ,287.3
879,M,11th Grade,2004 Outdoor Season                     ,273.3
879,M,11th Grade,2004 Outdoor Season                     ,275.3
879,M,11th Grade,2004 Outdoor Season                     ,286.4
882,M,12th Grade,2005 Outdoor Season                     ,280.6
882,M,12th Grade,2005 Outdoor Season                     ,271.25
882,M,12th Grade,2005 Outdoor Season                     ,269.7
882,M,12th Grade,2005 Outdoor Season                     ,271.23
882,M,11th Grade,2004 Outdoor Season                     ,274.6
882,M,11th Grade,2004 Outdoor Season                     ,278.7
882,M,11th Grade,2004 Outdoor Season                     ,272.2
882,M,11th Grade,2004 Outdoor Season                     ,272.4
882,M,11th Grade,2004 Outdoor Season                     ,272.1
882,M,11th Grade,2004 Outdoor Season                     ,268.6
882,M,11th Grade,2004 Outdoor Season                     ,273.68
883,M,10th Grade,2004 Outdoor Season                     ,311.9
883,M,10th Grade,2004 Outdoor Season                     ,310.4
883,M,10th Grade,2004 Outdoor Season                     ,298.1
883,M,10th Grade,2004 Outdoor Season                     ,298.8
883,M,10th Grade,2004 Outdoor Season                     ,308.9
883,M,10th Grade,2004 Outdoor Season                     ,294.7
883,M,10th Grade,2004 Outdoor Season                     ,296.1
884,M,12th Grade,2005 Outdoor Season                     ,293.8
884,M,12th Grade,2005 Outdoor Season                     ,299.3
884,M,12th Grade,2005 Outdoor Season                     ,288.8
884,M,12th Grade,2005 Outdoor Season                     ,295.0
884,M,12th Grade,2005 Outdoor Season                     ,286.7
884,M,12th Grade,2005 Outdoor Season                     ,290.6
884,M,11th Grade,2004 Outdoor Season                     ,320.5
884,M,11th Grade,2004 Outdoor Season                     ,311.2
884,M,11th Grade,2004 Outdoor Season                     ,310.1
884,M,11th Grade,2004 Outdoor Season                     ,303.0
884,M,11th Grade,2004 Outdoor Season                     ,305.7
884,M,11th Grade,2004 Outdoor Season                     ,304.1
884,M,11th Grade,2004 Outdoor Season                     ,296.7
885,M,12th Grade,2004 Outdoor Season                     ,297.0
885,M,12th Grade,2004 Outdoor Season                     ,294.3
885,M,12th Grade,2004 Outdoor Season                     ,295.5
885,M,12th Grade,2004 Outdoor Season                     ,295.2
885,M,12th Grade,2004 Outdoor Season                     ,297.1
886,M,12th Grade,2006 Outdoor Season                     ,273.3
886,M,12th Grade,2006 Outdoor Season                     ,277.4
886,M,12th Grade,2006 Outdoor Season                     ,259.1
886,M,12th Grade,2006 Outdoor Season                     ,258.1
886,M,12th Grade,2006 Outdoor Season                     ,257.4
886,M,12th Grade,2006 Outdoor Season                     ,265.7
886,M,12th Grade,2006 Outdoor Season                     ,265.4
886,M,12th Grade,2006 Outdoor Season                     ,258.88
886,M,11th Grade,2005 Outdoor Season                     ,261.5
886,M,11th Grade,2005 Outdoor Season                     ,268.6
886,M,11th Grade,2005 Outdoor Season                     ,257.42
886,M,11th Grade,2005 Outdoor Season                     ,264.5
886,M,11th Grade,2005 Outdoor Season                     ,264.2
886,M,11th Grade,2005 Outdoor Season                     ,259.42
886,M,10th Grade,2004 Outdoor Season                     ,271.3
886,M,10th Grade,2004 Outdoor Season                     ,266.4
886,M,10th Grade,2004 Outdoor Season                     ,268.5
