ID Number,Gender,Grade Level,Season,800 Meters
5416,M,12th Grade,2004 Outdoor Season                     ,123.0
5416,M,12th Grade,2004 Outdoor Season                     ,121.27
5416,M,12th Grade,2004 Outdoor Season                     ,122.7
5417,M,12th Grade,2004 Outdoor Season                     ,139.0
5418,M,12th Grade,2006 Outdoor Season                     ,149.7
5418,M,12th Grade,2006 Outdoor Season                     ,151.9
5418,M,12th Grade,2006 Outdoor Season                     ,145.4
5418,M,12th Grade,2006 Outdoor Season                     ,149.7
5418,M,12th Grade,2006 Outdoor Season                     ,141.1
5418,M,12th Grade,2006 Outdoor Season                     ,150.9
5418,M,12th Grade,2006 Outdoor Season                     ,145.3
5418,M,12th Grade,2006 Outdoor Season                     ,140.5
5418,M,11th Grade,2005 Outdoor Season                     ,142.2
5418,M,11th Grade,2005 Outdoor Season                     ,144.7
5418,M,11th Grade,2005 Outdoor Season                     ,143.8
5418,M,11th Grade,2005 Outdoor Season                     ,140.4
5418,M,11th Grade,2005 Outdoor Season                     ,136.4
5418,M,11th Grade,2005 Outdoor Season                     ,136.9
5419,M,11th Grade,2004 Outdoor Season                     ,148.2
5421,M,12th Grade,2006 Outdoor Season                     ,139.6
5421,M,11th Grade,2005 Outdoor Season                     ,136.5
5421,M,10th Grade,2004 Outdoor Season                     ,138.4
5421,M,10th Grade,2004 Outdoor Season                     ,138.2
5421,M,10th Grade,2004 Outdoor Season                     ,139.5
5422,M,9th Grade,2004 Outdoor Season                     ,143.1
5448,M,12th Grade,2007 Outdoor Season                     ,125.5
5448,M,12th Grade,2007 Outdoor Season                     ,123.91
5448,M,12th Grade,2007 Outdoor Season                     ,121.71
5448,M,12th Grade,2007 Outdoor Season                     ,119.84
5448,M,12th Grade,2007 Outdoor Season                     ,125.19
5448,M,12th Grade,2007 Outdoor Season                     ,120.94
5448,M,12th Grade,2007 Outdoor Season                     ,117.78
5448,M,11th Grade,2006 Outdoor Season                     ,132.2
5448,M,11th Grade,2006 Outdoor Season                     ,128.8
5448,M,11th Grade,2006 Outdoor Season                     ,127.69
5448,M,10th Grade,2005 Outdoor Season                     ,138.3
5448,M,10th Grade,2005 Outdoor Season                     ,133.96
5448,M,10th Grade,2005 Outdoor Season                     ,127.17
5448,M,10th Grade,2005 Outdoor Season                     ,130.43
5448,M,10th Grade,2005 Outdoor Season                     ,130.71
5448,M,10th Grade,2005 Outdoor Season                     ,134.0
5448,M,10th Grade,2005 Outdoor Season                     ,129.11
5448,M,10th Grade,2005 Outdoor Season                     ,130.0
5465,M,10th Grade,2004 Outdoor Season                     ,127.99
5465,M,10th Grade,2004 Outdoor Season                     ,127.27
5466,M,11th Grade,2004 Outdoor Season                     ,144.67
5466,M,11th Grade,2004 Outdoor Season                     ,132.66
5466,M,11th Grade,2004 Outdoor Season                     ,133.5
5466,M,11th Grade,2004 Outdoor Season                     ,133.75
5466,M,11th Grade,2004 Outdoor Season                     ,130.2
5466,M,11th Grade,2004 Outdoor Season                     ,134.4
5466,M,11th Grade,2004 Outdoor Season                     ,132.48
5473,M,12th Grade,2004 Outdoor Season                     ,130.24
5473,M,12th Grade,2004 Outdoor Season                     ,123.8
5473,M,12th Grade,2004 Outdoor Season                     ,128.8
5473,M,12th Grade,2004 Outdoor Season                     ,124.67
5473,M,12th Grade,2004 Outdoor Season                     ,125.0
5473,M,12th Grade,2004 Outdoor Season                     ,133.22
5473,M,12th Grade,2004 Outdoor Season                     ,125.6
5474,M,9th Grade,2004 Outdoor Season                     ,191.6
5474,M,9th Grade,2004 Outdoor Season                     ,190.2
5474,M,9th Grade,2004 Outdoor Season                     ,202.8
5474,M,9th Grade,2004 Outdoor Season                     ,194.96
5474,M,9th Grade,2004 Outdoor Season                     ,189.8
5474,M,9th Grade,2004 Outdoor Season                     ,190.11
5491,M,12th Grade,2005 Outdoor Season                     ,146.0
5491,M,12th Grade,2005 Outdoor Season                     ,141.4
5491,M,12th Grade,2005 Outdoor Season                     ,141.8
5491,M,12th Grade,2005 Outdoor Season                     ,137.4
5491,M,12th Grade,2005 Outdoor Season                     ,135.0
5491,M,12th Grade,2005 Outdoor Season                     ,137.04
5491,M,11th Grade,2004 Outdoor Season                     ,154.2
5505,M,12th Grade,2006 Outdoor Season                     ,131.35
5505,M,12th Grade,2006 Outdoor Season                     ,134.91
5505,M,12th Grade,2006 Outdoor Season                     ,136.7
5505,M,12th Grade,2006 Outdoor Season                     ,134.04
5505,M,12th Grade,2006 Outdoor Season                     ,131.35
5505,M,12th Grade,2006 Outdoor Season                     ,131.2
5505,M,12th Grade,2006 Outdoor Season                     ,129.0
5505,M,12th Grade,2006 Outdoor Season                     ,133.93
5505,M,11th Grade,2005 Outdoor Season                     ,138.4
5505,M,10th Grade,2004 Outdoor Season                     ,133.9
5515,M,12th Grade,2007 Outdoor Season                     ,130.4
5517,M,10th Grade,2004 Outdoor Season                     ,187.0
5537,M,12th Grade,2005 Outdoor Season                     ,114.52
5541,M,11th Grade,2006 Outdoor Season                     ,146.1
5561,M,9th Grade,2004 Outdoor Season                     ,141.2
5562,M,9th Grade,2004 Outdoor Season                     ,139.1
5563,M,10th Grade,2004 Outdoor Season                     ,142.3
5575,M,12th Grade,2005 Outdoor Season                     ,134.6
5575,M,12th Grade,2005 Outdoor Season                     ,135.5
5575,M,12th Grade,2005 Outdoor Season                     ,136.1
5575,M,12th Grade,2005 Outdoor Season                     ,136.6
5575,M,12th Grade,2005 Outdoor Season                     ,131.6
5575,M,12th Grade,2005 Outdoor Season                     ,134.8
5575,M,12th Grade,2005 Outdoor Season                     ,132.18
5575,M,11th Grade,2004 Outdoor Season                     ,139.1
5600,M,11th Grade,2003 Outdoor  Season                     ,153.4
5601,M,12th Grade,2007 Outdoor Season                     ,136.5
5601,M,12th Grade,2007 Outdoor Season                     ,132.6
5601,M,12th Grade,2007 Outdoor Season                     ,142.07
5601,M,12th Grade,2007 Outdoor Season                     ,135.76
5601,M,12th Grade,2007 Outdoor Season                     ,134.8
5601,M,10th Grade,2005 Outdoor Season                     ,151.8
5605,M,9th Grade,2004 Outdoor Season                     ,150.4
5610,M,10th Grade,2005 Outdoor Season                     ,154.1
5610,M,9th Grade,2004 Outdoor Season                     ,155.7
5610,M,9th Grade,2004 Outdoor Season                     ,160.1
5616,M,12th Grade,2005 Outdoor Season                     ,135.55
5616,M,11th Grade,2004 Outdoor Season                     ,134.68
5616,M,11th Grade,2004 Outdoor Season                     ,136.73
5626,M,11th Grade,2006 Outdoor Season                     ,130.9
5626,M,11th Grade,2006 Outdoor Season                     ,124.39
5630,M,12th Grade,2005 Outdoor Season                     ,127.06
5630,M,11th Grade,2004 Outdoor Season                     ,128.76
5630,M,11th Grade,2004 Outdoor Season                     ,127.3
5636,M,12th Grade,2005 Outdoor Season                     ,149.4
5636,M,11th Grade,2004 Outdoor Season                     ,170.7
5640,M,12th Grade,2005 Outdoor Season                     ,153.6
5640,M,12th Grade,2005 Outdoor Season                     ,160.1
5640,M,12th Grade,2005 Outdoor Season                     ,152.2
5640,M,12th Grade,2005 Outdoor Season                     ,146.0
5640,M,12th Grade,2005 Outdoor Season                     ,148.8
5640,M,12th Grade,2005 Outdoor Season                     ,142.9
5640,M,12th Grade,2005 Outdoor Season                     ,138.67
5640,M,12th Grade,2005 Outdoor Season                     ,143.6
5640,M,11th Grade,2004 Outdoor Season                     ,162.9
5640,M,11th Grade,2004 Outdoor Season                     ,169.2
5640,M,11th Grade,2004 Outdoor Season                     ,170.0
5640,M,11th Grade,2004 Outdoor Season                     ,159.7
5640,M,11th Grade,2004 Outdoor Season                     ,153.2
5640,M,11th Grade,2004 Outdoor Season                     ,147.8
5640,M,11th Grade,2004 Outdoor Season                     ,151.11
5661,M,12th Grade,2006 Outdoor Season                     ,127.65
5661,M,12th Grade,2006 Outdoor Season                     ,132.68
5661,M,12th Grade,2006 Outdoor Season                     ,125.55
5661,M,12th Grade,2006 Outdoor Season                     ,128.42
5661,M,12th Grade,2006 Outdoor Season                     ,123.9
5661,M,12th Grade,2006 Outdoor Season                     ,128.08
5661,M,12th Grade,2006 Outdoor Season                     ,125.43
5661,M,11th Grade,2005 Outdoor Season                     ,127.5
5661,M,11th Grade,2005 Outdoor Season                     ,127.2
5661,M,11th Grade,2005 Outdoor Season                     ,128.3
5661,M,11th Grade,2005 Outdoor Season                     ,123.05
5661,M,10th Grade,2004 Outdoor Season                     ,127.1
5661,M,10th Grade,2004 Outdoor Season                     ,122.88
5661,M,10th Grade,2004 Outdoor Season                     ,123.4
5661,M,10th Grade,2004 Outdoor Season                     ,125.8
5661,M,10th Grade,2004 Outdoor Season                     ,124.16
5674,M,12th Grade,2006 Outdoor Season                     ,132.0
5674,M,12th Grade,2006 Outdoor Season                     ,130.7
5686,M,12th Grade,2005 Outdoor Season                     ,142.0
5694,M,12th Grade,2006 Outdoor Season                     ,133.4
5694,M,12th Grade,2006 Outdoor Season                     ,131.1
5694,M,12th Grade,2006 Outdoor Season                     ,129.4
5694,M,12th Grade,2006 Outdoor Season                     ,129.5
5694,M,12th Grade,2006 Outdoor Season                     ,128.57
5694,M,11th Grade,2005 Outdoor Season                     ,134.9
5694,M,11th Grade,2005 Outdoor Season                     ,134.6
5694,M,11th Grade,2005 Outdoor Season                     ,130.8
5694,M,11th Grade,2005 Outdoor Season                     ,129.8
5705,M,11th Grade,2005 Outdoor Season                     ,141.7
5708,M,12th Grade,2005 Outdoor Season                     ,156.7
5712,M,12th Grade,2007 Outdoor Season                     ,129.5
5712,M,12th Grade,2007 Outdoor Season                     ,125.7
5712,M,11th Grade,2006 Outdoor Season                     ,130.2
5712,M,11th Grade,2006 Outdoor Season                     ,129.3
5712,M,11th Grade,2006 Outdoor Season                     ,127.1
5712,M,10th Grade,2005 Outdoor Season                     ,128.5
5712,M,10th Grade,2005 Outdoor Season                     ,126.4
5714,M,10th Grade,2005 Outdoor Season                     ,139.1
5715,M,11th Grade,2006 Outdoor Season                     ,145.3
5728,M,11th Grade,2004 Outdoor Season                     ,134.7
5730,M,11th Grade,2004 Outdoor Season                     ,122.5
5730,M,11th Grade,2004 Outdoor Season                     ,123.3
5730,M,11th Grade,2004 Outdoor Season                     ,120.97
5737,M,12th Grade,2006 Outdoor Season                     ,133.1
5737,M,12th Grade,2006 Outdoor Season                     ,129.27
5737,M,12th Grade,2006 Outdoor Season                     ,127.98
5737,M,11th Grade,2005 Outdoor Season                     ,129.0
5737,M,11th Grade,2005 Outdoor Season                     ,127.5
5737,M,11th Grade,2005 Outdoor Season                     ,123.6
5737,M,11th Grade,2005 Outdoor Season                     ,123.3
5737,M,11th Grade,2005 Outdoor Season                     ,126.82
5737,M,10th Grade,2004 Outdoor Season                     ,126.4
5737,M,10th Grade,2004 Outdoor Season                     ,127.4
5737,M,10th Grade,2004 Outdoor Season                     ,129.7
5737,M,10th Grade,2004 Outdoor Season                     ,123.7
5737,M,10th Grade,2004 Outdoor Season                     ,132.5
5737,M,10th Grade,2004 Outdoor Season                     ,123.5
5737,M,10th Grade,2004 Outdoor Season                     ,122.1
5737,M,10th Grade,2004 Outdoor Season                     ,124.85
5742,M,12th Grade,2006 Outdoor Season                     ,119.6
5742,M,12th Grade,2006 Outdoor Season                     ,119.2
5742,M,12th Grade,2006 Outdoor Season                     ,126.9
5742,M,12th Grade,2006 Outdoor Season                     ,118.48
5742,M,10th Grade,2004 Outdoor Season                     ,132.3
5742,M,10th Grade,2004 Outdoor Season                     ,129.5
5742,M,10th Grade,2004 Outdoor Season                     ,131.3
5743,M,10th Grade,2004 Outdoor Season                     ,149.0
5743,M,10th Grade,2004 Outdoor Season                     ,149.3
5743,M,10th Grade,2004 Outdoor Season                     ,149.5
5743,M,10th Grade,2004 Outdoor Season                     ,149.0
5743,M,10th Grade,2004 Outdoor Season                     ,150.7
5743,M,10th Grade,2004 Outdoor Season                     ,152.3
5783,M,9th Grade,2004 Outdoor Season                     ,162.0
5783,M,9th Grade,2004 Outdoor Season                     ,157.3
5783,M,9th Grade,2004 Outdoor Season                     ,163.6
5785,M,9th Grade,2004 Outdoor Season                     ,154.3
5807,M,11th Grade,2004 Outdoor Season                     ,123.69
5807,M,10th Grade,2003 Outdoor  Season                     ,130.63
5807,M,10th Grade,2003 Outdoor  Season                     ,128.6
5807,M,10th Grade,2003 Outdoor  Season                     ,128.9
5821,M,12th Grade,2005 Outdoor Season                     ,136.2
5821,M,12th Grade,2005 Outdoor Season                     ,134.1
5821,M,12th Grade,2005 Outdoor Season                     ,133.1
5821,M,12th Grade,2005 Outdoor Season                     ,127.6
5821,M,12th Grade,2005 Outdoor Season                     ,131.5
5821,M,12th Grade,2005 Outdoor Season                     ,131.7
5821,M,12th Grade,2005 Outdoor Season                     ,129.9
5821,M,12th Grade,2005 Outdoor Season                     ,134.7
5821,M,12th Grade,2005 Outdoor Season                     ,132.6
5821,M,11th Grade,2004 Outdoor Season                     ,132.1
5827,M,12th Grade,2004 Outdoor Season                     ,138.8
5827,M,12th Grade,2004 Outdoor Season                     ,142.9
5827,M,12th Grade,2004 Outdoor Season                     ,137.0
5827,M,12th Grade,2004 Outdoor Season                     ,137.9
5827,M,12th Grade,2004 Outdoor Season                     ,137.6
5837,M,11th Grade,2005 Outdoor Season                     ,132.5
5837,M,11th Grade,2005 Outdoor Season                     ,127.3
5837,M,10th Grade,2004 Outdoor Season                     ,137.4
5837,M,10th Grade,2004 Outdoor Season                     ,132.0
5837,M,10th Grade,2004 Outdoor Season                     ,128.7
5838,M,12th Grade,2007 Outdoor Season                     ,142.0
5875,M,11th Grade,2004 Outdoor Season                     ,144.3
5875,M,11th Grade,2004 Outdoor Season                     ,137.82
5876,M,11th Grade,2004 Outdoor Season                     ,154.75
5876,M,11th Grade,2004 Outdoor Season                     ,159.8
5878,M,12th Grade,2004 Outdoor Season                     ,156.2
5878,M,12th Grade,2004 Outdoor Season                     ,155.1
5886,M,12th Grade,2006 Outdoor Season                     ,127.4
5886,M,12th Grade,2006 Outdoor Season                     ,154.0
5886,M,10th Grade,2004 Outdoor Season                     ,142.3
5890,M,12th Grade,2004 Outdoor Season                     ,176.6
5890,M,12th Grade,2004 Outdoor Season                     ,183.1
5890,M,12th Grade,2004 Outdoor Season                     ,175.1
5890,M,12th Grade,2004 Outdoor Season                     ,166.1
5890,M,12th Grade,2004 Outdoor Season                     ,170.79
5890,M,12th Grade,2004 Outdoor Season                     ,166.1
5891,M,12th Grade,2007 Outdoor Season                     ,133.9
5891,M,12th Grade,2007 Outdoor Season                     ,140.1
5891,M,12th Grade,2007 Outdoor Season                     ,137.2
5891,M,11th Grade,2006 Outdoor Season                     ,135.0
5891,M,11th Grade,2006 Outdoor Season                     ,137.0
5891,M,10th Grade,2005 Outdoor Season                     ,148.4
5891,M,10th Grade,2005 Outdoor Season                     ,133.8
5891,M,9th Grade,2004 Outdoor Season                     ,146.1
5891,M,9th Grade,2004 Outdoor Season                     ,146.1
5891,M,9th Grade,2004 Outdoor Season                     ,143.8
5891,M,9th Grade,2004 Outdoor Season                     ,146.4
5891,M,9th Grade,2004 Outdoor Season                     ,143.8
5891,M,9th Grade,2004 Outdoor Season                     ,144.2
5900,M,11th Grade,2006 Outdoor Season                     ,155.7
5900,M,10th Grade,2005 Outdoor Season                     ,156.22
5900,M,10th Grade,2005 Outdoor Season                     ,151.45
5900,M,10th Grade,2005 Outdoor Season                     ,153.3
5900,M,9th Grade,2004 Outdoor Season                     ,164.6
5900,M,9th Grade,2004 Outdoor Season                     ,157.82
5900,M,9th Grade,2004 Outdoor Season                     ,145.1
5900,M,9th Grade,2004 Outdoor Season                     ,145.1
5901,M,12th Grade,2006 Outdoor Season                     ,138.0
5901,M,12th Grade,2006 Outdoor Season                     ,132.3
5901,M,12th Grade,2006 Outdoor Season                     ,129.55
5901,M,12th Grade,2006 Outdoor Season                     ,130.09
5901,M,12th Grade,2006 Outdoor Season                     ,129.4
5901,M,11th Grade,2005 Outdoor Season                     ,132.9
5901,M,11th Grade,2005 Outdoor Season                     ,134.5
5901,M,11th Grade,2005 Outdoor Season                     ,129.48
5901,M,11th Grade,2005 Outdoor Season                     ,130.9
5901,M,11th Grade,2005 Outdoor Season                     ,128.6
5901,M,11th Grade,2005 Outdoor Season                     ,129.9
5901,M,11th Grade,2005 Outdoor Season                     ,125.13
5901,M,11th Grade,2005 Outdoor Season                     ,123.97
5901,M,10th Grade,2004 Outdoor Season                     ,138.7
5901,M,10th Grade,2004 Outdoor Season                     ,138.8
5901,M,10th Grade,2004 Outdoor Season                     ,136.7
5901,M,10th Grade,2004 Outdoor Season                     ,136.9
5901,M,10th Grade,2004 Outdoor Season                     ,132.34
5901,M,10th Grade,2004 Outdoor Season                     ,132.4
5906,M,10th Grade,2004 Outdoor Season                     ,157.0
5906,M,9th Grade,2003 Outdoor  Season                     ,168.1
5917,M,12th Grade,2004 Outdoor Season                     ,130.2
5917,M,12th Grade,2004 Outdoor Season                     ,129.6
5917,M,12th Grade,2004 Outdoor Season                     ,129.4
5917,M,12th Grade,2004 Outdoor Season                     ,129.6
5917,M,12th Grade,2004 Outdoor Season                     ,134.5
5917,M,11th Grade,2003 Outdoor  Season                     ,138.5
5918,M,11th Grade,2004 Outdoor Season                     ,136.8
5918,M,11th Grade,2004 Outdoor Season                     ,136.5
5918,M,11th Grade,2004 Outdoor Season                     ,136.5
5918,M,11th Grade,2004 Outdoor Season                     ,145.0
5918,M,10th Grade,2003 Outdoor  Season                     ,146.1
5918,M,10th Grade,2003 Outdoor  Season                     ,145.6
5918,M,9th Grade,2002 Outdoor  Season                     ,142.9
5980,M,9th Grade,2004 Outdoor Season                     ,167.0
5980,M,9th Grade,2004 Outdoor Season                     ,163.2
5980,M,9th Grade,2004 Outdoor Season                     ,156.9
5980,M,9th Grade,2004 Outdoor Season                     ,160.3
5988,M,10th Grade,2005 Outdoor Season                     ,153.9
5988,M,10th Grade,2005 Outdoor Season                     ,153.5
5988,M,9th Grade,2004 Outdoor Season                     ,174.2
5988,M,9th Grade,2004 Outdoor Season                     ,163.62
5990,M,9th Grade,2004 Outdoor Season                     ,165.0
5990,M,9th Grade,2004 Outdoor Season                     ,169.2
5990,M,9th Grade,2004 Outdoor Season                     ,161.98
5990,M,9th Grade,2004 Outdoor Season                     ,163.31
5992,M,12th Grade,2004 Outdoor Season                     ,127.3
5996,M,12th Grade,2005 Outdoor Season                     ,144.7
5997,M,12th Grade,2005 Outdoor Season                     ,128.7
5997,M,12th Grade,2005 Outdoor Season                     ,124.1
5997,M,12th Grade,2005 Outdoor Season                     ,121.8
5997,M,12th Grade,2005 Outdoor Season                     ,121.8
5997,M,12th Grade,2005 Outdoor Season                     ,121.24
5997,M,12th Grade,2005 Outdoor Season                     ,120.73
5997,M,12th Grade,2005 Outdoor Season                     ,119.02
5997,M,11th Grade,2004 Outdoor Season                     ,131.8
5997,M,11th Grade,2004 Outdoor Season                     ,131.2
5997,M,11th Grade,2004 Outdoor Season                     ,129.4
5997,M,11th Grade,2004 Outdoor Season                     ,124.2
5997,M,11th Grade,2004 Outdoor Season                     ,119.61
5998,M,11th Grade,2004 Outdoor Season                     ,129.0
6004,M,11th Grade,2006 Outdoor Season                     ,156.1
6004,M,11th Grade,2006 Outdoor Season                     ,175.6
6047,M,12th Grade,2004 Outdoor Season                     ,151.49
6047,M,12th Grade,2004 Outdoor Season                     ,148.4
6047,M,12th Grade,2004 Outdoor Season                     ,144.34
6047,M,12th Grade,2004 Outdoor Season                     ,135.29
6047,M,12th Grade,2004 Outdoor Season                     ,149.5
6047,M,12th Grade,2004 Outdoor Season                     ,135.97
6047,M,12th Grade,2004 Outdoor Season                     ,138.18
6047,M,12th Grade,2004 Outdoor Season                     ,138.59
6049,M,10th Grade,2004 Outdoor Season                     ,140.6
6049,M,10th Grade,2004 Outdoor Season                     ,154.5
6049,M,10th Grade,2004 Outdoor Season                     ,140.6
6053,M,11th Grade,2005 Outdoor Season                     ,155.15
6053,M,11th Grade,2005 Outdoor Season                     ,154.1
6053,M,11th Grade,2005 Outdoor Season                     ,163.45
6059,M,12th Grade,2006 Outdoor Season                     ,138.3
6059,M,12th Grade,2006 Outdoor Season                     ,134.6
6059,M,12th Grade,2006 Outdoor Season                     ,135.96
6059,M,12th Grade,2006 Outdoor Season                     ,133.0
6059,M,12th Grade,2006 Outdoor Season                     ,138.1
6059,M,12th Grade,2006 Outdoor Season                     ,133.34
6059,M,12th Grade,2006 Outdoor Season                     ,136.78
6059,M,10th Grade,2004 Outdoor Season                     ,134.5
6059,M,10th Grade,2004 Outdoor Season                     ,134.41
6059,M,10th Grade,2004 Outdoor Season                     ,135.92
6059,M,10th Grade,2004 Outdoor Season                     ,140.97
6059,M,10th Grade,2004 Outdoor Season                     ,142.05
6059,M,10th Grade,2004 Outdoor Season                     ,137.63
6061,M,12th Grade,2006 Outdoor Season                     ,125.4
6061,M,12th Grade,2006 Outdoor Season                     ,135.6
6061,M,12th Grade,2006 Outdoor Season                     ,133.8
6061,M,12th Grade,2006 Outdoor Season                     ,133.08
6061,M,12th Grade,2006 Outdoor Season                     ,124.2
6061,M,12th Grade,2006 Outdoor Season                     ,127.7
6063,M,12th Grade,2004 Outdoor Season                     ,134.3
6063,M,12th Grade,2004 Outdoor Season                     ,132.2
6063,M,12th Grade,2004 Outdoor Season                     ,127.5
6063,M,12th Grade,2004 Outdoor Season                     ,127.99
6063,M,12th Grade,2004 Outdoor Season                     ,132.78
6063,M,12th Grade,2004 Outdoor Season                     ,130.2
6065,M,11th Grade,2004 Outdoor Season                     ,146.6
6065,M,11th Grade,2004 Outdoor Season                     ,147.5
6069,M,12th Grade,2006 Outdoor Season                     ,119.8
6069,M,12th Grade,2006 Outdoor Season                     ,119.0
6069,M,11th Grade,2005 Outdoor Season                     ,121.1
6069,M,11th Grade,2005 Outdoor Season                     ,124.1
6073,M,12th Grade,2007 Outdoor Season                     ,132.9
6073,M,11th Grade,2006 Outdoor Season                     ,131.2
6073,M,10th Grade,2005 Outdoor Season                     ,142.4
6076,M,9th Grade,2004 Outdoor Season                     ,141.8
6079,M,11th Grade,2006 Outdoor Season                     ,154.2
6087,M,10th Grade,2007 Outdoor Season                     ,150.9
6087,M,9th Grade,2006 Outdoor Season                     ,166.1
6087,M,9th Grade,2006 Outdoor Season                     ,164.3
6087,M,8th Grade,2005 Outdoor Season                     ,139.1
6087,M,8th Grade,2005 Outdoor Season                     ,137.0
6087,M,8th Grade,2005 Outdoor Season                     ,134.2
6087,M,7th Grade,2004 Outdoor Season                     ,141.0
6087,M,7th Grade,2004 Outdoor Season                     ,142.5
6088,M,10th Grade,2006 Outdoor Season                     ,154.5
6148,M,12th Grade,2006 Outdoor Season                     ,129.74
6148,M,12th Grade,2006 Outdoor Season                     ,132.2
6148,M,12th Grade,2006 Outdoor Season                     ,126.4
6148,M,11th Grade,2005 Outdoor Season                     ,134.0
6148,M,11th Grade,2005 Outdoor Season                     ,132.3
6148,M,11th Grade,2005 Outdoor Season                     ,131.2
6148,M,11th Grade,2005 Outdoor Season                     ,132.41
6148,M,11th Grade,2005 Outdoor Season                     ,125.0
6148,M,10th Grade,2004 Outdoor Season                     ,131.7
6148,M,10th Grade,2004 Outdoor Season                     ,137.5
6148,M,10th Grade,2004 Outdoor Season                     ,127.6
6165,M,9th Grade,2004 Outdoor Season                     ,142.7
6168,M,12th Grade,2004 Outdoor Season                     ,125.24
6170,M,12th Grade,2005 Outdoor Season                     ,135.0
6170,M,12th Grade,2005 Outdoor Season                     ,136.1
6170,M,12th Grade,2005 Outdoor Season                     ,131.48
6170,M,9th Grade,2004 Outdoor Season                     ,128.3
6171,M,11th Grade,2006 Outdoor Season                     ,125.0
6171,M,10th Grade,2005 Outdoor Season                     ,132.4
6178,M,12th Grade,2007 Outdoor Season                     ,141.0
6178,M,12th Grade,2007 Outdoor Season                     ,141.76
6178,M,11th Grade,2006 Outdoor Season                     ,155.61
6178,M,10th Grade,2005 Outdoor Season                     ,159.9
6182,M,12th Grade,2007 Outdoor Season                     ,127.5
6182,M,12th Grade,2007 Outdoor Season                     ,131.79
6182,M,12th Grade,2007 Outdoor Season                     ,125.95
6182,M,12th Grade,2007 Outdoor Season                     ,128.3
6182,M,12th Grade,2007 Outdoor Season                     ,124.84
6182,M,12th Grade,2007 Outdoor Season                     ,125.75
6182,M,12th Grade,2007 Outdoor Season                     ,126.0
6182,M,12th Grade,2007 Outdoor Season                     ,133.8
6182,M,12th Grade,2007 Outdoor Season                     ,133.8
6182,M,12th Grade,2007 Outdoor Season                     ,123.47
6182,M,12th Grade,2007 Outdoor Season                     ,124.92
6182,M,11th Grade,2006 Outdoor Season                     ,133.4
6182,M,11th Grade,2006 Outdoor Season                     ,133.4
6182,M,11th Grade,2006 Outdoor Season                     ,136.8
6182,M,11th Grade,2006 Outdoor Season                     ,129.6
6182,M,11th Grade,2006 Outdoor Season                     ,128.11
6182,M,11th Grade,2006 Outdoor Season                     ,132.59
6182,M,11th Grade,2006 Outdoor Season                     ,126.03
6182,M,11th Grade,2006 Outdoor Season                     ,128.31
6182,M,11th Grade,2006 Outdoor Season                     ,129.36
6182,M,11th Grade,2006 Outdoor Season                     ,132.56
6182,M,11th Grade,2006 Outdoor Season                     ,132.56
6182,M,11th Grade,2006 Outdoor Season                     ,124.88
6182,M,10th Grade,2005 Outdoor Season                     ,134.6
6182,M,10th Grade,2005 Outdoor Season                     ,135.2
6182,M,10th Grade,2005 Outdoor Season                     ,135.9
6182,M,10th Grade,2005 Outdoor Season                     ,130.08
6182,M,10th Grade,2005 Outdoor Season                     ,128.79
6182,M,10th Grade,2005 Outdoor Season                     ,128.46
6182,M,10th Grade,2005 Outdoor Season                     ,129.42
6182,M,10th Grade,2005 Outdoor Season                     ,133.0
6182,M,10th Grade,2005 Outdoor Season                     ,131.9
6182,M,10th Grade,2005 Outdoor Season                     ,131.71
6182,M,9th Grade,2004 Outdoor Season                     ,136.65
6182,M,9th Grade,2004 Outdoor Season                     ,138.36
6182,M,9th Grade,2004 Outdoor Season                     ,139.17
6182,M,9th Grade,2004 Outdoor Season                     ,136.3
6182,M,9th Grade,2004 Outdoor Season                     ,132.6
6182,M,9th Grade,2004 Outdoor Season                     ,152.7
6182,M,9th Grade,2004 Outdoor Season                     ,134.3
6191,M,12th Grade,2004 Outdoor Season                     ,143.2
6191,M,12th Grade,2004 Outdoor Season                     ,149.1
6191,M,12th Grade,2004 Outdoor Season                     ,141.7
6191,M,12th Grade,2004 Outdoor Season                     ,142.5
6196,M,12th Grade,2004 Outdoor Season                     ,149.7
6196,M,12th Grade,2004 Outdoor Season                     ,142.7
6196,M,12th Grade,2004 Outdoor Season                     ,144.9
6196,M,12th Grade,2004 Outdoor Season                     ,142.8
6196,M,12th Grade,2004 Outdoor Season                     ,141.42
6197,M,12th Grade,2004 Outdoor Season                     ,148.3
6214,M,12th Grade,2005 Outdoor Season                     ,155.0
6214,M,12th Grade,2005 Outdoor Season                     ,147.1
6215,M,9th Grade,2004 Outdoor Season                     ,182.18
6217,M,9th Grade,2004 Outdoor Season                     ,171.5
6220,M,9th Grade,2005 Outdoor Season                     ,141.0
6220,M,9th Grade,2005 Outdoor Season                     ,142.3
6305,M,12th Grade,2005 Outdoor Season                     ,117.0
6305,M,12th Grade,2005 Outdoor Season                     ,117.88
6305,M,12th Grade,2005 Outdoor Season                     ,120.54
6305,M,12th Grade,2005 Outdoor Season                     ,118.05
6305,M,12th Grade,2005 Indoor Season                     ,115.48
6305,M,11th Grade,2004 Outdoor Season                     ,116.8
6305,M,11th Grade,2004 Outdoor Season                     ,125.58
6305,M,11th Grade,2004 Outdoor Season                     ,116.8
6305,M,11th Grade,2004 Outdoor Season                     ,126.1
6305,M,10th Grade,2003 Outdoor  Season                     ,123.4
